tree_length,gain_loss,n_char,part_rate,M2,M3,M8 (NT baseline),M7,M1 (Mk baseline),M4,M12,M11,M10,M5,M6,M9
1.5,0.5,25,1,0.5526560085476657,0.5531716111534123,0.5541065783357562,0.5546109217684523,0.5528966477445987,0.5543241727210423,0.541325255759815,0.5102385452264424,0.5609255726500912,0.5535302098216404,0.5539445719864408,0.5554555189945024
1.5,0.5,25,2.5,0.5313990233623713,0.5560847135025317,0.5382122498592866,0.5380611171193308,0.5551992070515571,0.5597830001233685,0.5439603725343352,0.507696240694895,0.5429479164415925,0.5661540330928245,0.5362753882364044,0.5345365975046259
1.5,0.5,25,5,0.5578946604627094,0.5644490489905258,0.5537745454561245,0.555028909521687,0.5645365591850549,0.5487054647737465,0.5550951669790349,0.5341606598976243,0.5564994113481021,0.5498496529412545,0.5530808022137624,0.5549657553632622
1.5,0.5,50,1,0.4146225326022665,0.41588573739785833,0.410387191218714,0.414103725314964,0.4135229446097717,0.4144361992214365,0.4102482505686072,0.3813854276843249,0.40756586901596437,0.41763615561446155,0.4127466963775782,0.4133862313457838
1.5,0.5,50,2.5,0.43804501041299737,0.43678534540789327,0.4324810158046526,0.43420022632502614,0.4321412658027963,0.42094332816869495,0.42622637617506787,0.40829646858962565,0.4286900736437915,0.42924352129290405,0.4287596894272554,0.431740688205109
1.5,0.5,50,5,0.451493347453533,0.46191632529214105,0.4449346295820868,0.44652165274808003,0.462932939406969,0.44955628363750477,0.45741957414348766,0.4370866804148863,0.443990081225076,0.45004444271929395,0.4451614758938246,0.43644480899727495
1.5,0.5,100,1,0.2642931155310231,0.26157580206787806,0.2606728280939502,0.2593681644686187,0.2624192556221687,0.2621902381907998,0.2474810068666775,0.2425590257788251,0.2604588879158659,0.2589451953158879,0.262649357392445,0.25788167886887225
1.5,0.5,100,2.5,0.2610427768188453,0.26403763589354085,0.26496396933922484,0.26215938722818544,0.26203511675373237,0.266222041014894,0.25852047382740895,0.25030661537588994,0.2665757421853048,0.2662923381008526,0.2660873805259953,0.26351449867861293
1.5,0.5,100,5,0.26825565281055175,0.29253435146202555,0.2626005419578309,0.2656006326967425,0.2904393067440899,0.2799488382804898,0.2656634520500518,0.25790364624359197,0.2651821788378853,0.2755017405528253,0.2656192711312537,0.2695725391527013
1.5,0.5,200,1,0.1680468598846201,0.17229099405713444,0.16938921227893444,0.16887939469173482,0.16870306948478184,0.1692489836263279,NA,0.15198343264721442,0.1677908459237541,0.17049412759272856,0.1723761137861829,0.17701138492691268
