Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
4788	-267.4673	-312.8957	45.42845	1.163805	0.8103327	0.2566358	0.484091	0.515909	0.3234515
4794	-267.4118	-312.3298	44.918	1.3479	1.021513	0.2566358	0.664656	0.335344	0.2553398
4800	-269.0586	-314.4884	45.42983	1.175474	0.8884122	0.1938474	0.437661	0.562339	0.2697933
4806	-264.3126	-309.5557	45.24307	0.9984965	1.184208	0.2270931	0.547221	0.452779	0.2833921
4812	-267.5926	-312.8048	45.21223	1.276445	1.184208	0.1159672	0.61505	0.38495	0.2227774
4818	-268.3109	-315.0765	46.76556	0.9280805	0.448355	0.1021273	0.569212	0.430788	0.5036142
4824	-263.7812	-310.8991	47.11789	0.9969795	0.3003445	0.0745301	0.24486	0.75514	0.4692658
4830	-271.0778	-318.4267	47.3489	0.3418511	0.4339329	0.04834057	0.233589	0.766411	0.9730964
4836	-266.1542	-312.9171	46.76297	0.6281817	0.7079463	0.06487559	0.312651	0.687349	0.7282334
4842	-268.851	-314.9576	46.10658	0.7949927	0.9762729	0.06306117	0.341064	0.658936	0.9648858
4848	-270.6663	-316.7613	46.09495	0.9362893	1.127035	0.05150427	0.491062	0.508938	0.6843331
4854	-271.6064	-317.9095	46.30313	0.08260822	0.5768802	0.3383554	0.296688	0.703312	1.093525
4860	-269.7033	-315.8769	46.17368	0.2140638	0.9052056	0.1581647	0.490486	0.509514	1.15319
4866	-270.3377	-316.6456	46.30782	0.5495085	0.9052056	0.1581647	0.542732	0.457268	0.5240065
4872	-268.7522	-313.7349	44.98274	0.919003	2.181803	0.1581647	0.639454	0.360546	0.4681583
4878	-270.951	-316.6381	45.68711	0.5544455	1.373743	0.1485506	0.565372	0.434628	0.9105975
4884	-274.0508	-318.4767	44.42582	0.8413363	3.010511	0.2134208	0.665827	0.334173	0.7047712
4890	-268.3486	-313.1017	44.7531	0.7513883	2.077736	0.3252929	0.657504	0.342496	0.4574763
4896	-268.3357	-313.7317	45.39596	0.4604078	1.539148	0.2790224	0.660251	0.339749	0.7625175
4902	-269.4543	-315.2481	45.79382	0.2697421	1.539148	0.1283817	0.400963	0.599037	1.041373
4908	-269.9233	-315.4027	45.47945	0.2649191	1.361349	0.252217	0.589846	0.410154	1.104645
4914	-276.0733	-319.7473	43.67395	0.7700743	6.021218	0.178305	0.608971	0.391029	0.6780678
4920	-271.9373	-317.1258	45.18852	0.2018896	2.73282	0.178305	0.736679	0.263321	0.8527224
4926	-267.3697	-311.7728	44.40307	0.03476868	3.171794	0.2697364	0.77176	0.22824	1.327118
4932	-278.5467	-323.7204	45.17372	0.2591167	2.23651	0.2055551	0.771371	0.228629	0.9845394
4938	-279.7448	-324.0261	44.28128	0.4013245	4.626971	0.1074394	0.669357	0.330643	1.127617
4944	-278.2811	-323.2532	44.97204	0.7688716	2.623257	0.127648	0.700515	0.299485	0.6718765
4950	-272.4035	-318.1786	45.77518	0.005775308	1.041203	0.4970902	0.532418	0.467582	0.8353423
4956	-271.0615	-316.9899	45.92843	0.007422735	1.166519	0.1677746	0.706077	0.293923	1.292293
4962	-269.712	-314.0386	44.32652	0.5672331	5.075884	0.1229993	0.751935	0.248065	0.6541847
4968	-276.4584	-320.0856	43.62726	0.8577556	6.163754	0.1538934	0.751935	0.248065	0.6894207
4974	-275.381	-321.1513	45.77028	0.004087955	1.865787	0.1504259	0.638656	0.361344	1.03276
4980	-276.3864	-320.0323	43.64591	0.6567652	5.942541	0.2299353	0.762693	0.237307	0.6921694
4986	-271.0503	-314.881	43.83078	1.143592	4.905282	0.114127	0.796056	0.203944	0.3689668
4992	-275.6149	-320.0177	44.40284	0.6541289	3.630995	0.1236886	0.802916	0.197084	1.0236
4998	-279.879	-324.4988	44.61981	0.3559266	2.046685	0.151421	0.738184	0.261816	1.593017
5004	-278.0865	-322.4333	44.34683	0.9202879	2.276609	0.2650798	0.738184	0.261816	0.9666095
5010	-269.4301	-314.4908	45.06073	0.09432136	3.615566	0.1390779	0.738184	0.261816	0.8634328
5016	-278.0385	-322.3139	44.27534	0.06389507	3.615566	0.3773702	0.730801	0.269199	1.057472
5022	-272.7446	-317.1344	44.38987	0.1191922	4.757074	0.1815566	0.700727	0.299273	1.003761
5028	-265.8197	-310.8888	45.06911	0.5604363	2.288886	0.1815022	0.736518	0.263482	0.8134484
5034	-267.381	-312.7332	45.35224	0.5070203	1.726163	0.2333495	0.614962	0.385038	0.7418645
5040	-276.8534	-320.4887	43.63527	1.068769	3.417699	0.4106564	0.810036	0.189964	0.575063
5046	-277.3799	-321.0512	43.6713	0.8071676	3.417699	0.5466717	0.752466	0.247534	0.4612844
5052	-269.1941	-313.3534	44.15925	0.6168107	3.843355	0.3030103	0.724382	0.275618	0.5653945
5058	-286.8039	-331.6471	44.84324	0.2555922	3.843355	0.1549996	0.854589	0.145411	0.7568952
5064	-276.5686	-321.7638	45.19525	0.1397527	1.243154	0.2567375	0.609323	0.390677	1.507271
5070	-269.4006	-315.3684	45.9678	0.381241	0.6655064	0.2267165	0.400051	0.599949	1.25296
5076	-270.6798	-316.7545	46.07466	0.8193017	0.6655064	0.2208245	0.400051	0.599949	0.6916334
5082	-269.7676	-315.0311	45.26351	0.4377688	1.334801	0.3145695	0.558756	0.441244	1.022827
5088	-268.479	-313.8224	45.34339	0.2152818	1.334801	0.2695608	0.660816	0.339184	1.246345
5094	-273.7159	-318.9457	45.22985	0.3175088	2.283208	0.08521028	0.740419	0.259581	1.253149
5100	-270.8602	-316.2446	45.38446	0.5926676	1.625277	0.1287329	0.674406	0.325594	1.064621
5106	-263.0383	-307.8898	44.85144	0.4746773	2.436668	0.2419143	0.674406	0.325594	0.8775566
5112	-271.7549	-316.3736	44.61862	0.444802	3.007081	0.2419143	0.674406	0.325594	0.8775566
5118	-272.2444	-316.9522	44.70778	0.2139126	4.034408	0.1458549	0.702134	0.297866	0.9340599
5124	-269.1389	-314.5082	45.3693	0.3446889	1.660315	0.1959485	0.592228	0.407772	1.076156
5130	-271.2612	-316.3297	45.06856	0.3350933	1.416879	0.228932	0.625871	0.374129	1.404685
5136	-263.397	-309.1326	45.73556	0.5091594	1.416879	0.1295763	0.673433	0.326567	0.9458442
5142	-264.9665	-310.4199	45.45338	0.5559504	1.888397	0.1102351	0.773127	0.226873	0.9336404
5148	-270.2066	-314.6242	44.41765	0.6877861	2.221678	0.4189083	0.429484	0.570516	0.8042352
5154	-271.2595	-317.7743	46.51477	0.3891556	0.4882923	0.2392988	0.237973	0.762027	0.9563282
5160	-272.1047	-319.2709	47.1662	0.1703257	0.2791819	0.1834996	0.357012	0.642988	1.101459
5166	-278.7859	-325.3394	46.55354	0.6921095	0.3274663	0.2442287	0.357012	0.642988	0.9056585
5172	-271.1089	-317.2386	46.12974	0.6285594	0.5143401	0.3959016	0.468998	0.531002	0.5802785
5178	-271.954	-318.2825	46.32857	0.4116863	0.483248	0.3991588	0.37481	0.62519	0.7192458
5184	-274.5685	-319.2117	44.64326	0.2429755	3.792511	0.2044309	0.754518	0.245482	0.8534068
5190	-269.7989	-314.8581	45.05917	0.5455634	2.278883	0.1686458	0.754518	0.245482	0.8994968
5196	-269.5512	-315.0355	45.48431	0.2631708	1.715027	0.196689	0.769683	0.230317	1.006509
5202	-276.2853	-323.1767	46.89144	0.278489	0.4627877	0.1338294	0.349504	0.650496	1.064176
5208	-270.4964	-317.4847	46.98827	0.1906236	0.4627877	0.202166	0.288054	0.711946	0.8101028
5214	-271.46	-318.4468	46.98676	0.3209373	0.4511985	0.1736302	0.323308	0.676692	0.7833188
5220	-272.3131	-318.445	46.13187	0.1768081	0.4592062	0.2927376	0.309835	0.690165	1.40341
5226	-271.8525	-318.6838	46.83133	0.0818667	0.6857264	0.1203572	0.308463	0.691537	1.036775
5232	-278.3055	-322.124	43.8184	0.945837	4.9965	0.1774267	0.823651	0.176349	0.4969144
5238	-274.5026	-318.1529	43.65036	0.8236229	4.9965	0.2814865	0.823651	0.176349	0.5291711
5244	-277.4829	-320.8198	43.33692	0.6046557	7.337287	0.2712046	0.799582	0.200418	0.468451
5250	-277.1467	-320.8487	43.702	1.121104	3.283028	0.3110996	0.793343	0.206657	0.273824
5256	-277.7396	-321.6926	43.95299	1.121104	3.283028	0.2674791	0.84769	0.15231	0.4628742
5262	-272.8292	-317.7818	44.95264	1.644227	1.067754	0.1312248	0.539144	0.460856	0.2498665
5268	-276.4749	-320.652	44.17712	1.741388	1.672892	0.1312248	0.771255	0.228745	0.1776173
5274	-277.559	-323.0808	45.52178	0.736153	1.088322	0.3043372	0.583109	0.416891	0.575321
5280	-273.7768	-318.7117	44.93492	1.328362	0.7882188	0.4428797	0.676741	0.323259	0.3712556
5286	-278.1986	-322.1553	43.95673	1.401702	0.8528708	0.8711151	0.580244	0.419756	0.2149048
5292	-274.6118	-320.5388	45.92705	0.8142921	0.8528708	0.213153	0.584843	0.415157	0.5382554
5298	-276.0589	-321.8792	45.82036	0.8053706	1.164325	0.1468008	0.393005	0.606995	0.603379
5304	-277.9378	-323.4398	45.502	0.5691567	1.164325	0.1928323	0.538321	0.461679	1.109713
5310	-274.2355	-318.9308	44.69523	0.3607422	3.153454	0.2389341	0.673826	0.326174	0.8223114
5316	-272.349	-317.2349	44.88588	0.1961855	2.473143	0.2905571	0.53457	0.46543	0.9891191
5322	-269.9811	-314.1801	44.199	0.5771869	3.832724	0.2240467	0.75941	0.24059	0.8995826
5328	-270.1758	-315.0968	44.92105	0.3114824	4.392202	0.0815844	0.828012	0.171988	0.721069
5334	-277.4505	-319.746	42.29557	0.3135641	24.89915	0.03802874	0.95692	0.0430796	0.8366381
5340	-272.1067	-317.681	45.57426	0.5469001	0.9864636	0.3278227	0.455114	0.544886	0.8784111
5346	-272.9907	-319.769	46.77824	0.3642862	0.9334167	0.05075168	0.502281	0.497719	0.8092603
5352	-271.8533	-317.7806	45.92738	0.3948982	1.154992	0.2070146	0.487429	0.512571	0.8092603
5358	-271.6759	-316.8448	45.16886	0.6270166	1.348041	0.2442891	0.633148	0.366852	1.086135
5364	-264.9841	-310.9614	45.97724	0.3943581	1.380068	0.1404609	0.605754	0.394246	0.7804035
5370	-268.1799	-314.4556	46.27573	0.1607818	0.9667177	0.2024743	0.608552	0.391448	0.9048655
5376	-274.2593	-320.028	45.76868	0.03849813	1.895363	0.1618459	0.706241	0.293759	0.9412799
5382	-272.446	-318.8691	46.42302	0.05258397	0.9041308	0.1097233	0.610186	0.389814	1.233812
5388	-271.8336	-317.3763	45.5427	0.1480692	1.008696	0.3163128	0.537153	0.462847	1.285783
5394	-280.1901	-325.0899	44.89978	0.05511735	3.283079	0.2012421	0.623943	0.376057	0.9958237
5400	-275.043	-320.6205	45.57753	0.7231102	1.001167	0.2264172	0.49821	0.50179	0.9401227
5406	-270.1389	-316.2392	46.10037	0.4720608	1.342734	0.1073278	0.486301	0.513699	0.7149459
5412	-268.8503	-314.5923	45.74199	0.6981435	1.494126	0.1292992	0.648514	0.351486	0.4706632
5418	-270.0145	-315.3382	45.32367	0.2404275	2.180375	0.193173	0.648514	0.351486	0.9173126
5424	-274.2373	-317.9974	43.76005	0.2134339	3.613126	0.240999	0.770792	0.229208	1.60709
5430	-274.1906	-318.2736	44.08303	0.2046658	5.182156	0.2300118	0.884416	0.115584	0.9618577
5436	-268.675	-312.772	44.097	0.2081953	5.182156	0.2237042	0.873595	0.126405	0.9618577
5442	-275.675	-321.3754	45.7004	0.1084377	0.8960212	0.205906	0.537423	0.462577	1.505456
5448	-268.4464	-314.7015	46.25513	0.1713034	1.134004	0.1052991	0.574312	0.425688	1.093532
5454	-274.6332	-320.573	45.93985	0.3272406	1.984936	0.06078041	0.641175	0.358825	0.8257084
5460	-268.7858	-315.3961	46.61038	0.244408	1.005224	0.09858044	0.345611	0.654389	0.7959332
5466	-281.9778	-327.7705	45.79276	0.4004243	1.005224	0.09858044	0.345611	0.654389	1.414103
5472	-270.7099	-316.5655	45.85567	0.05047092	1.635324	0.1408283	0.481228	0.518772	1.082666
5478	-276.1534	-321.2651	45.11176	0.07365612	1.647825	0.3245323	0.573307	0.426693	1.256961
5484	-273.9805	-319.7951	45.81463	0.01985794	0.6805372	0.410704	0.434843	0.565157	1.315664
5490	-271.5174	-317.2157	45.69836	0.00657849	1.353571	0.3282249	0.429506	0.570494	0.9736354
5496	-270.174	-316.1249	45.95091	0.02183523	1.17904	0.2758305	0.489117	0.510883	0.9736354
5502	-272.4228	-317.3448	44.92208	0.01838084	2.469839	0.1895092	0.730453	0.269547	1.353979
5508	-270.4939	-316.0787	45.58478	0.1278069	1.673775	0.1895092	0.697156	0.302844	1.087276
5514	-272.5782	-318.155	45.5768	0.4514696	1.214301	0.1856317	0.574441	0.425559	1.128918
5520	-273.6913	-318.0232	44.33188	0.09903651	3.72246	0.4041619	0.762526	0.237474	0.8665301
5526	-271.8739	-316.7032	44.82934	0.5428438	3.72246	0.1134056	0.840339	0.159661	0.6151308
5532	-269.1214	-313.8539	44.73251	0.1087241	4.078908	0.17336	0.691337	0.308663	0.9036822
5538	-271.0258	-316.0125	44.98679	0.3361022	3.961299	0.0951121	0.691337	0.308663	0.7035019
5544	-272.6484	-319.1456	46.49715	0.01043214	0.6210192	0.178503	0.422091	0.577909	1.291057
5550	-270.9585	-317.8834	46.92491	0.007466322	0.5403766	0.1864751	0.328709	0.671291	0.9968607
5556	-274.7869	-321.8179	47.03102	0.02079999	0.3273777	0.2420375	0.394884	0.605116	1.105097
5562	-275.2409	-320.0736	44.83276	0.6032483	3.381164	0.1112047	0.667763	0.332237	0.7502564
5568	-266.6128	-312.106	45.49319	0.2514181	2.152307	0.1679782	0.701255	0.298745	0.8165272
5574	-275.8389	-321.0053	45.16644	0.3810915	2.383612	0.167688	0.620948	0.379052	0.9061335
5580	-275.1318	-321.878	46.74623	0.0433394	0.7619783	0.1065549	0.38499	0.61501	1.113642
5586	-274.3191	-319.8543	45.53516	0.01101019	1.23816	0.3798107	0.682699	0.317301	1.113642
5592	-269.2468	-315.3587	46.11194	0.1235574	1.247603	0.1740265	0.695329	0.304671	0.9355852
5598	-266.5021	-311.7865	45.28443	0.1595687	2.25512	0.1130542	0.486377	0.513623	1.252824
5604	-273.6553	-319.3179	45.66262	0.4531446	1.209866	0.1521903	0.636978	0.363022	1.152437
5610	-267.3361	-312.9606	45.62453	0.2070265	1.179427	0.2625034	0.580418	0.419582	1.139235
5616	-269.6402	-315.7582	46.11801	0.01488392	1.150624	0.2625034	0.650163	0.349837	0.8619282
5622	-270.8905	-315.7762	44.88565	0.3029842	3.337969	0.1415839	0.800046	0.199954	0.9334651
5628	-269.0417	-313.7443	44.70264	0.3489792	3.337969	0.1846298	0.539502	0.460498	0.9253259
5634	-270.0513	-315.4261	45.37486	0.6418725	1.35464	0.2332055	0.558445	0.441555	0.8863455
5640	-272.8676	-318.1521	45.2845	0.7865417	1.330114	0.2964228	0.687316	0.312684	0.5554792
5646	-269.9708	-315.2326	45.26178	0.921822	1.817348	0.1395078	0.770576	0.229424	0.4903887
5652	-272.3145	-317.8599	45.54535	0.9592298	1.435251	0.1170813	0.75797	0.24203	0.6294221
5658	-271.3604	-316.7182	45.3578	0.5227397	1.435251	0.2797545	0.579324	0.420676	0.8308706
5664	-270.6485	-314.5705	43.92195	0.6334125	5.329889	0.1312369	0.76365	0.23635	0.9703294
5670	-271.8592	-316.4443	44.58506	0.1582465	3.97038	0.0874752	0.8051	0.1949	1.325158
5676	-272.5221	-316.8684	44.34624	0.06370263	5.007086	0.09078069	0.823532	0.176468	1.325158
5682	-271.1223	-315.8887	44.76643	0.6499691	2.031253	0.2244805	0.731809	0.268191	1.059655
5688	-273.1853	-318.7404	45.55512	0.6765244	1.866097	0.1182046	0.652815	0.347185	0.5347651
5694	-279.8296	-323.9594	44.12974	1.112404	1.631866	0.6206549	0.45736	0.54264	0.3912396
5700	-271.0362	-315.9936	44.9574	0.01265972	3.993261	0.08943993	0.91461	0.0853899	1.118994
5706	-265.8922	-309.3535	43.46131	0.09219613	11.09767	0.06007845	0.91461	0.0853899	1.161726
5712	-278.3311	-322.0134	43.68237	0.0159686	11.09767	0.08263353	0.888054	0.111946	0.9177671
5718	-272.6762	-316.5418	43.86559	0.008511639	7.484025	0.1556871	0.945317	0.0546835	1.066333
5724	-270.8192	-315.7892	44.97005	0.04223633	3.65154	0.107354	0.651492	0.348508	1.119588
5730	-269.9091	-315.2941	45.38506	0.6367604	2.055859	0.1130309	0.722602	0.277398	0.7859658
5736	-266.5214	-312.1738	45.65244	0.3755724	1.44382	0.1765914	0.599718	0.400282	0.9799524
5742	-267.8202	-313.4229	45.60265	0.4962781	1.407259	0.1284663	0.719098	0.280902	1.100066
5748	-264.7871	-309.821	45.03386	0.3803056	1.284393	0.2851563	0.399699	0.600301	1.365805
5754	-270.871	-316.2511	45.38007	0.9023159	1.426362	0.1912105	0.679344	0.320656	0.5050225
5760	-268.4431	-314.1728	45.72968	0.05705375	1.227416	0.2860038	0.606113	0.393887	1.089436
5766	-269.6942	-315.2549	45.56072	0.2431721	1.234126	0.2860038	0.650171	0.349829	1.068105
5772	-269.9681	-315.06	45.09185	0.4910279	1.234126	0.2357078	0.529236	0.470764	1.365555
5778	-275.6801	-321.5569	45.87674	0.5580368	0.9175255	0.198163	0.30381	0.69619	0.975442
5784	-277.4301	-323.0273	45.59724	0.1869449	0.9264408	0.4442817	0.251239	0.748761	1.053352
5790	-278.3221	-322.6555	44.33343	0.9540134	2.125634	0.3257225	0.614638	0.385362	0.8779356
5796	-273.7275	-318.687	44.95954	0.6166608	2.125634	0.2124647	0.585386	0.414614	0.8731327
5802	-272.1772	-318.3718	46.19457	0.2327594	0.9805785	0.1233838	0.457574	0.542426	1.160028
5808	-272.0616	-317.2237	45.16216	0.8466443	1.666559	0.1965664	0.586363	0.413637	0.7351893
5814	-272.5845	-317.7041	45.11965	0.6565447	3.130618	0.04546789	0.70215	0.29785	0.8354035
5820	-274.7048	-319.2909	44.58606	0.7849529	4.676296	0.0508073	0.671635	0.328365	0.502582
5826	-270.6874	-315.2495	44.56205	0.7849529	4.41267	0.07040226	0.607996	0.392004	0.4412283
5832	-270.3046	-315.0329	44.72838	0.6599504	3.395565	0.08770713	0.723806	0.276194	0.9271845
5838	-277.2381	-321.7349	44.49682	0.6562717	3.520418	0.1712118	0.757688	0.242312	0.7681272
5844	-276.6947	-321.8794	45.1847	0.9986519	1.260593	0.2703945	0.379617	0.620383	0.586695
5850	-275.4028	-321.6719	46.26913	0.08341167	1.112233	0.09056732	0.695241	0.304759	1.231321
5856	-271.391	-316.4652	45.07426	0.7150552	2.955871	0.05903542	0.804245	0.195755	0.8258767
5862	-274.8736	-319.5121	44.63847	0.2908037	3.170078	0.1210237	0.791532	0.208468	1.301203
5868	-272.6775	-316.8423	44.16487	0.5787058	5.049213	0.09580364	0.791532	0.208468	1.001474
5874	-279.0962	-322.7571	43.6609	1.462565	2.396971	0.3168316	0.652889	0.347111	0.2318945
5880	-271.6316	-316.4489	44.81729	1.220119	1.419066	0.2835059	0.508843	0.491157	0.5114785
5886	-271.6999	-317.2839	45.58405	1.16396	1.166308	0.1186201	0.685768	0.314232	0.4992488
5892	-270.2051	-316.0592	45.85406	0.8842992	0.8621759	0.112773	0.319019	0.680981	1.028049
5898	-267.8099	-314.3248	46.51495	0.3942346	0.8621759	0.112773	0.632204	0.367796	0.84401
5904	-264.4246	-310.547	46.12244	0.5702781	1.23578	0.0669484	0.438125	0.561875	0.9098667
5910	-272.3376	-317.2729	44.93528	1.018415	2.803743	0.06913188	0.800432	0.199568	0.5398847
5916	-267.6382	-312.1681	44.52983	0.9177687	3.818721	0.08404246	0.706294	0.293706	0.6528864
5922	-273.1255	-317.9982	44.87269	0.3317019	4.608877	0.08120906	0.743751	0.256249	0.6542336
5928	-265.7935	-310.2446	44.45117	0.270865	6.191636	0.08120906	0.738726	0.261274	0.7626133
5934	-266.7026	-311.7162	45.0136	0.3015232	3.724891	0.09597491	0.845621	0.154379	0.8282776
5940	-269.8086	-314.3623	44.5537	0.04008579	6.316197	0.04305632	0.852152	0.147848	1.078434
5946	-270.9106	-314.5919	43.68131	0.0399883	11.58403	0.06976837	0.902326	0.0976743	0.8820666
5952	-277.0807	-320.1865	43.10579	0.05403673	11.58403	0.06976837	0.912227	0.0877731	1.390305
5958	-268.3356	-312.4638	44.12815	0.1843081	5.801598	0.06976837	0.842112	0.157888	1.312976
5964	-263.7686	-308.2651	44.49648	0.1089126	6.760432	0.07545939	0.822498	0.177502	0.7830102
5970	-269.676	-314.242	44.56605	0.05014184	4.746921	0.1557114	0.765047	0.234953	0.9846057
5976	-272.1177	-315.7501	43.63239	0.1398406	9.342247	0.1257433	0.883968	0.116032	0.9373153
5982	-265.144	-310.4553	45.31123	0.1504011	2.192457	0.1323993	0.607385	0.392615	1.20322
5988	-266.1271	-311.3924	45.26525	0.1057652	2.192457	0.2088561	0.620009	0.379991	1.058991
5994	-268.9451	-314.8459	45.90078	0.02966573	1.820246	0.1094002	0.573108	0.426892	1.058991
6000	-275.1778	-321.8247	46.64691	0.6874258	0.45624	0.1208648	0.453102	0.546898	0.9618393
6006	-270.8205	-317.4628	46.64227	0.4167992	0.5666974	0.1442577	0.305092	0.694908	0.9698623
6012	-273.9661	-320.1571	46.19101	0.8399202	0.5666974	0.222017	0.603925	0.396075	0.6930768
6018	-277.9463	-324.0793	46.13297	0.6176647	0.5666974	0.222017	0.141859	0.858141	1.032551
6024	-276.2936	-322.0472	45.75365	0.229565	1.840239	0.1501962	0.423953	0.576047	0.8234532
6030	-273.6745	-319.6887	46.01425	0.4841153	0.895883	0.1828486	0.410853	0.589147	0.9823558
6036	-281.961	-327.106	45.14504	0.4884978	1.968623	0.2245611	0.403043	0.596957	0.8717409
6042	-269.1668	-314.3336	45.16671	0.4787564	1.464532	0.2413482	0.7191	0.2809	1.147975
6048	-266.6719	-312.5949	45.92301	0.1148915	1.464532	0.198444	0.613396	0.386604	0.8789125
6054	-263.0534	-309.8203	46.76693	0.3009616	0.7135228	0.08679603	0.287541	0.712459	0.9869749
6060	-266.8346	-313.1404	46.30585	0.276822	0.9499552	0.1422081	0.408575	0.591425	0.9772208
6066	-265.6521	-311.7547	46.10255	0.5132996	0.9499552	0.1331515	0.449874	0.550126	0.9772208
6072	-284.4691	-328.1749	43.70583	0.1191746	3.967752	0.3624066	0.861191	0.138809	1.412623
6078	-290.8201	-335.1779	44.35787	0.04808652	3.967752	0.2270499	0.852416	0.147584	1.202386
6084	-270.1861	-316.1835	45.9974	0.7690726	0.9858055	0.160392	0.498057	0.501943	0.4873486
6090	-285.119	-328.736	43.61703	0.3663069	4.770593	0.2572824	0.860992	0.139008	1.277789
6096	-270.0463	-314.9205	44.87414	0.4755656	2.219314	0.186788	0.751171	0.248829	1.126411
6102	-263.628	-309.0674	45.43937	0.6463973	1.687677	0.1571452	0.624603	0.375397	0.7867784
6108	-267.4727	-312.4248	44.95216	0.4878015	2.729863	0.1159954	0.774843	0.225157	1.037386
6114	-272.3713	-316.8293	44.45801	0.9721788	2.729863	0.2153576	0.572495	0.427505	0.4037329
6120	-275.7604	-321.0612	45.30084	0.4893137	1.811004	0.2295818	0.641957	0.358043	0.7778603
6126	-277.1888	-322.6458	45.45699	0.3764671	1.523022	0.2991182	0.67568	0.32432	0.7425705
6132	-278.3676	-323.8961	45.52851	0.8941705	1.402538	0.141756	0.582626	0.417374	0.6599726
6138	-270.0531	-316.0315	45.97835	0.6144717	0.8390938	0.1983061	0.335634	0.664366	0.8981414
6144	-279.1612	-325.599	46.43784	0.845326	0.6391185	0.09007782	0.376415	0.623585	0.8426358
6150	-276.323	-321.8106	45.48759	1.071871	0.7589321	0.3282137	0.311529	0.688471	0.5609794
6156	-281.501	-326.1966	44.69559	1.334812	0.7218013	0.6643094	0.614423	0.385577	0.4280067
6162	-273.199	-318.8352	45.63614	0.7912649	0.5507331	0.5568576	0.483467	0.516533	0.5671792
6168	-277.1889	-323.4536	46.26468	0.7876613	0.2414135	0.5568576	0.259042	0.740958	0.5064398
6174	-274.6994	-318.1645	43.46514	0.6515122	9.087994	0.08418452	0.936681	0.0633187	0.7834962
6180	-275.4866	-319.4623	43.97565	0.5938059	5.262528	0.2061571	0.837436	0.162564	0.6413195
6186	-273.8324	-317.3165	43.48405	0.2932663	7.563159	0.2143047	0.938956	0.0610443	0.9650425
6192	-269.1187	-315.5106	46.39195	0.01696182	0.7118074	0.2964558	0.454023	0.545977	0.9817054
6198	-268.9073	-315.9318	47.02447	0.1629525	0.423878	0.1463301	0.404009	0.595991	1.070807
6204	-271.7134	-317.9505	46.23711	0.243591	0.796372	0.1957361	0.567724	0.432276	1.070807
6210	-271.7984	-315.3468	43.54842	0.1015031	9.040968	0.09992132	0.877847	0.122153	1.19919
6216	-274.7095	-318.6756	43.96608	0.03674658	8.222582	0.1017697	0.861633	0.138367	1.002004
6222	-288.2163	-334.3207	46.1044	0.7227508	0.8050094	0.2024012	0.590071	0.409929	0.5426374
6228	-279.1596	-324.5218	45.36221	0.875656	1.52871	0.1715819	0.626902	0.373098	0.6340186
6234	-269.9897	-314.0028	44.0131	0.8466113	4.903661	0.1550434	0.889806	0.110194	0.4512629
6240	-281.8905	-327.0377	45.14718	0.3702611	2.638195	0.1085388	0.718304	0.281696	1.032758
6246	-279.0954	-324.7861	45.69067	0.2312946	1.654367	0.1312859	0.539298	0.460702	1.088531
6252	-277.0767	-321.0598	43.98311	0.07884669	5.008396	0.1827593	0.762406	0.237594	1.330297
6258	-278.6394	-323.1171	44.47772	0.3372348	1.987319	0.4720103	0.666039	0.333961	1.144313
6264	-271.5317	-316.3831	44.85141	0.3772471	1.376157	0.4720103	0.654073	0.345927	1.144313
6270	-274.3315	-318.5603	44.22875	0.2557253	3.89173	0.2190465	0.65104	0.34896	1.176389
6276	-266.8863	-312.4317	45.54538	0.02435879	2.200498	0.1114724	0.65104	0.34896	1.176389
6282	-287.1635	-330.7969	43.63334	0.9096563	6.119228	0.138376	0.663698	0.336302	0.7030854
6288	-284.3434	-327.8082	43.46475	0.7213321	5.016581	0.2021995	0.865838	0.134162	1.175548
6294	-271.6202	-315.8546	44.23447	0.1998519	2.611582	0.3072085	0.596028	0.403972	1.451849
6300	-272.9863	-318.3602	45.37392	0.3896773	2.518849	0.1108905	0.605031	0.394969	0.81528
6306	-271.7757	-316.1625	44.38686	0.529994	3.590689	0.1108905	0.617588	0.382412	1.210016
6312	-278.7718	-324.3318	45.56005	0.3234833	1.883599	0.1163588	0.801726	0.198274	1.03932
6318	-283.6655	-328.1054	44.43989	0.4162215	2.663919	0.3925113	0.700099	0.299901	0.8986655
6324	-276.321	-321.3945	45.07352	0.4595409	1.403216	0.4293478	0.63986	0.36014	0.8986655
6330	-270.4571	-316.759	46.30181	0.1201218	0.8788576	0.2001115	0.513021	0.486979	1.024362
6336	-269.8199	-315.9793	46.15942	0.1670623	0.8788576	0.2335827	0.408684	0.591316	1.024362
6342	-271.0888	-315.9744	44.88559	0.7421666	1.742979	0.32529	0.498238	0.501762	0.7346499
6348	-268.3355	-313.7707	45.43523	0.2955257	1.01895	0.4544518	0.601071	0.398929	0.9955482
6354	-269.0322	-314.2243	45.19209	0.2726693	1.661932	0.324861	0.705061	0.294939	0.9955482
6360	-271.331	-316.8426	45.51166	0.4011616	1.276574	0.324861	0.625643	0.374357	0.8169721
6366	-266.4065	-312.1527	45.74617	0.4724687	0.8627323	0.3407168	0.629135	0.370865	0.88515
6372	-264.7785	-310.5582	45.77975	0.4725598	1.284192	0.1886001	0.495043	0.504957	0.8273796
6378	-271.6341	-318.1565	46.52238	0.4888118	0.8591313	0.0900968	0.416039	0.583961	0.840453
