Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
6732	-278.429	-323.7047	45.27578	0.0230366	0.0478182	0.00942082	0.00176877	0.132068	0.0351262	0.0062692	0.0243746	0.0268598	0.00355274	0.0182257	0.0143347	0.00292253	0.0259572	0.0221978	0.0139194	0.00193719	0.024304	0.0256679	0.0252111	0.0227276	0.0378444	0.102219	0.0422596	0.0048154	0.00907821	0.0587083	0.0585015	0.00747002	0.019422	0.0298344	0.0120129	0.0323965	0.022731	0.0513454	0.00958119	0.022344	0.2091932	1.790807	0.5799872	1.420013	0.655838	0.81405	0.937831	1.06629	1.22843	1.52477	0.3050209	2.448352	0.1168151	0.0224034	0.0465039	0.00916187	0.00172015	0.128438	0.0341607	0.00609687	0.0237046	0.0261215	0.00345509	0.0177247	0.0139407	0.0028422	0.0252437	0.0215876	0.0135368	0.00188394	0.023636	0.0249624	0.0245181	0.0221029	0.0368042	0.0994092	0.041098	0.00468304	0.00882868	0.0570946	0.0568935	0.00726469	0.0188882	0.0290144	0.0116827	0.031506	0.0221061	0.049934	0.00931783	0.0217298	0.555936	0.444064	0.5559363	1.028264
6768	-271.354	-316.8812	45.52719	0.0218229	0.00682317	0.0333096	0.00579654	0.0641891	0.0021101	0.00872293	0.00233722	0.00142229	0.0299786	0.0341955	0.0324471	0.00051216	0.0498189	0.0287613	0.0887069	0.00489241	0.0168259	0.0252011	0.0104051	0.015631	0.0389592	0.017791	0.0101761	0.0357811	0.00143072	0.0547387	0.000830231	0.0659169	0.0346917	0.00980082	0.0468421	0.0145525	0.0325416	0.024509	0.0194206	0.0579312	0.4652949	1.534705	0.7878341	1.212166	0.850363	0.923991	0.975639	1.02497	1.08226	1.17597	0.1172034	1.538605	0.303182	0.0229758	0.00718361	0.0350693	0.00610276	0.06758	0.00222157	0.00918374	0.00246069	0.00149742	0.0315623	0.036002	0.0341612	0.000539216	0.0524507	0.0302807	0.093393	0.00515086	0.0177148	0.0265324	0.0109547	0.0164567	0.0410173	0.0187309	0.0107136	0.0376713	0.0015063	0.0576304	0.000874089	0.0693991	0.0365244	0.0103186	0.0493166	0.0153213	0.0342607	0.0258038	0.0204465	0.0609916	0.527831	0.472169	0.527831	0.9498235
6804	-274.7558	-319.119	44.36319	0.016301	0.00492869	0.0219311	0.000607102	0.0457236	0.010081	0.00344789	0.0216739	0.00866488	0.0185561	0.0125988	0.0701427	0.016851	0.0490675	0.047069	0.0174803	0.0195159	0.0177282	0.0945292	0.00666792	0.06526	0.00740254	0.00682074	0.0476577	0.00115834	0.024029	0.0274739	0.00281109	0.0496019	0.0162834	0.0163552	0.0319575	0.0579724	0.0175383	0.0354859	0.0766978	0.00939608	0.4552451	1.544755	0.4937907	1.506209	0.545635	0.744195	0.911945	1.09656	1.34373	1.83273	0.4380383	3.050299	0.2947037	0.0163424	0.0049412	0.0219868	0.000608643	0.0458397	0.0101066	0.00345664	0.0217289	0.00868688	0.0186032	0.0126308	0.0703207	0.0168937	0.0491921	0.0471885	0.0175247	0.0195655	0.0177732	0.0947692	0.00668485	0.0654257	0.00742133	0.00683805	0.0477787	0.00116128	0.02409	0.0275436	0.00281823	0.0497278	0.0163247	0.0163967	0.0320387	0.0581196	0.0175828	0.035576	0.0768925	0.00941994	0.562065	0.437935	0.5620647	0.9974675
6840	-281.5238	-325.7736	44.24985	0.00882492	0.000470548	0.047591	0.00242992	0.0401067	0.0286863	0.0045338	0.00240192	0.0195755	0.0254165	0.0282115	0.0156319	0.0693351	0.0194546	0.0101242	0.0418649	0.0140511	0.00882464	0.0731652	0.0226556	0.0130087	0.000533117	0.00302215	0.048841	0.000802756	0.0423904	0.000507491	0.00784118	0.0508896	0.00828352	0.0160719	0.0350176	0.0230195	0.0265801	0.061692	0.0138663	0.178544	0.5843522	1.415648	0.4327214	1.567279	0.916665	0.958451	0.986848	1.01333	1.04335	1.09091	0.06291675	3.621912	0.4127808	0.00870078	0.000463929	0.0469216	0.00239574	0.0395426	0.0282828	0.00447002	0.00236813	0.0193002	0.0250589	0.0278146	0.015412	0.0683598	0.0191809	0.00998178	0.041276	0.0138534	0.00870051	0.072136	0.0223369	0.0128257	0.000525618	0.00297963	0.0481539	0.000791464	0.0417941	0.000500353	0.00773088	0.0501737	0.008167	0.0158458	0.034525	0.0226957	0.0262062	0.0608242	0.0136713	0.176033	0.787147	0.212853	0.7871475	1.014268
6876	-271.9041	-316.6768	44.77269	0.006836	0.0330861	0.0596327	0.00845399	0.0378779	0.0140587	0.00483819	0.0243222	0.00820454	0.00385081	0.0120975	0.0174169	0.0143869	0.0094234	0.0272125	0.0583499	0.0148643	0.0165958	0.0198244	0.0943684	0.135304	0.0139701	0.00342647	0.0126414	0.000877056	0.035081	0.0300462	0.000998614	0.0154654	0.0080524	0.0162387	0.0215628	0.0592125	0.0182407	0.0774666	0.0328735	0.016774	0.4906361	1.509364	0.6912366	1.308763	0.464746	0.688177	0.88995	1.12366	1.45311	2.15171	0.5540612	1.893366	0.3250615	0.00694763	0.0336264	0.0606065	0.00859204	0.0384964	0.0142883	0.0049172	0.0247193	0.00833852	0.00391369	0.012295	0.0177014	0.0146219	0.00957728	0.0276569	0.0593027	0.015107	0.0168668	0.0201482	0.0959094	0.137514	0.0141982	0.00348242	0.0128478	0.000891378	0.0356539	0.0305368	0.00101492	0.0157179	0.00818389	0.0165039	0.0219149	0.0601794	0.0185386	0.0787316	0.0334103	0.0170479	0.724783	0.275217	0.7247835	0.9839328
6912	-273.4987	-318.698	45.19934	0.00146866	0.0138303	0.0365687	0.0105237	0.04286	0.0366066	0.0028956	0.0236413	0.0275169	0.0197249	0.00871498	0.00844013	0.0115262	0.0539175	0.0279322	0.0334818	0.0104687	0.0497975	0.0209002	0.0652334	0.0981828	0.0772014	0.00348423	0.0558015	0.035402	0.0753003	0.0375074	0.00394027	0.0222208	0.00721657	0.0509045	0.00895926	0.0638164	0.0157322	0.00870715	0.0333996	0.041303	0.2843326	1.715667	0.7724258	1.227574	0.446128	0.674591	0.884431	1.13067	1.48238	2.24151	0.5836238	1.589245	0.1657271	0.00128252	0.0120775	0.0319341	0.00918998	0.0374282	0.0319673	0.00252862	0.0206451	0.0240295	0.017225	0.00761048	0.00737047	0.0100654	0.0470842	0.0243922	0.0292385	0.0091419	0.0434863	0.0182514	0.056966	0.0857395	0.0674172	0.00304265	0.0487295	0.0309153	0.0657571	0.0327539	0.0034409	0.0194047	0.00630198	0.0444531	0.00782381	0.0557286	0.0137384	0.00760364	0.0291667	0.0360684	0.705093	0.294907	0.7050927	1.145129
6948	-281.2279	-326.2508	45.02283	0.0141816	0.0105413	0.0228913	0.0078583	0.0458093	0.0535764	0.00173983	0.0255908	0.00824195	0.00224931	0.00246991	0.0297842	0.0110661	0.0486212	0.0137113	0.0320479	0.00281248	0.0120694	0.0286412	0.0211061	0.0533397	0.0283838	0.0155374	0.0221419	0.0140693	0.022111	0.0331381	4.81094e-05	0.0197864	0.00121519	0.0122778	0.00709144	0.0232997	0.00285151	0.0166559	0.0104686	0.0202328	0.5941742	1.405826	0.8744578	1.125542	0.347557	0.597251	0.851462	1.17445	1.67434	2.87723	0.7641589	1.287131	0.4226514	0.0203275	0.0151095	0.0328116	0.0112638	0.0656614	0.0767946	0.00249382	0.036681	0.0118137	0.00322408	0.00354028	0.0426917	0.0158618	0.0696919	0.0196534	0.0459364	0.00403131	0.0172999	0.0410533	0.0302528	0.0764553	0.0406844	0.0222707	0.0317374	0.0201665	0.0316931	0.047499	6.89584e-05	0.0283611	0.00174182	0.0175986	0.0101646	0.0333969	0.00408726	0.023874	0.0150053	0.0290011	0.363879	0.636121	0.3638791	0.6976586
6984	-269.4821	-315.7291	46.24696	0.0180641	0.00906158	0.0382957	0.00383143	0.035312	0.0348868	0.000119202	0.00969423	0.024885	0.00984355	0.00591029	0.0188256	0.012319	0.0147211	0.0356352	0.104348	0.00822159	0.0131576	0.043959	0.0162542	0.0742339	0.0411619	0.00906515	0.0249358	0.0131265	0.0301312	0.0788281	0.000204268	0.0288981	0.0185366	0.00607667	0.0321636	0.0232541	0.0110932	0.00567367	0.0333136	0.0208645	0.4343145	1.565686	1.089394	0.9106055	0.840131	0.918552	0.973843	1.02686	1.08867	1.19029	0.125957	0.8358823	0.2773957	0.0198745	0.00996977	0.0421338	0.00421543	0.0388511	0.0383833	0.000131148	0.0106658	0.0273791	0.0108301	0.00650264	0.0207123	0.0135537	0.0161966	0.0392067	0.114806	0.00904559	0.0144763	0.0483647	0.0178832	0.0816739	0.0452873	0.0099737	0.027435	0.014442	0.033151	0.0867285	0.00022474	0.0317944	0.0203944	0.0066857	0.0353871	0.0255847	0.012205	0.00624231	0.0366524	0.0229556	0.613728	0.386272	0.6137285	0.9089062
7020	-272.4915	-316.4261	43.93461	0.00404072	0.0150709	0.0644918	0.00912879	0.0613935	0.0891743	4.38647e-05	0.0116229	0.0239129	0.00653883	0.0157042	0.00534252	0.061229	0.0252869	0.0229076	0.0662336	0.00158298	0.0289991	0.0281666	0.00738567	0.084535	0.0289712	8.23272e-05	0.0458395	0.0166777	0.049353	0.0880983	0.000267879	0.0196115	0.0682419	0.000424215	0.0291413	0.0171344	0.0134122	0.0758603	0.0395687	0.0184398	0.5318019	1.468198	0.3554053	1.644595	0.989705	0.994966	0.998427	1.00158	1.00506	1.0104	0.007482382	4.627378	0.362214	0.00353236	0.0131749	0.0563781	0.0079803	0.0536696	0.0779553	3.83461e-05	0.0101606	0.0209044	0.00571618	0.0137285	0.00467038	0.0535258	0.0221055	0.0200256	0.0579008	0.00138382	0.0253508	0.0246229	0.00645648	0.0738996	0.0253264	7.19696e-05	0.0400724	0.0145795	0.0431439	0.0770147	0.000234177	0.0171441	0.0596564	0.000370844	0.025475	0.0149787	0.0117248	0.0663163	0.0345906	0.0161199	0.819576	0.180424	0.8195761	1.143916
7056	-269.4712	-316.4502	46.97896	0.0112766	0.0231008	0.00708657	0.00813286	0.0619452	0.00604879	0.0042316	0.00294807	0.000529219	0.000793814	0.0148674	0.0251308	0.0165586	0.0194608	0.0361408	0.0437149	0.0139321	0.0314315	0.0149978	0.0334873	0.0757787	0.0357428	0.0342815	0.0375026	0.00691584	0.00716747	0.0278714	0.027548	0.0198916	0.0465008	0.00164772	0.0208104	0.0312977	0.0047089	0.0455999	0.0187141	0.0127567	0.1064522	1.893548	1.051241	0.9487593	0.809817	0.902236	0.968413	1.03262	1.10836	1.23485	0.1525294	0.9025139	0.0562184	0.0135773	0.0278138	0.00853237	0.00979211	0.0745832	0.00728286	0.00509492	0.00354954	0.000637189	0.000955766	0.0179006	0.030258	0.0199369	0.0234312	0.0435142	0.0526335	0.0167745	0.0378441	0.0180576	0.0403194	0.0912389	0.0430351	0.0412755	0.0451539	0.0083268	0.00862977	0.0335577	0.0331683	0.0239498	0.0559879	0.00198389	0.0250561	0.037683	0.0056696	0.0549032	0.0225322	0.0153593	0.426072	0.573928	0.4260725	0.830552
7092	-271.3962	-316.6124	45.21622	0.00436947	0.0043811	0.0368189	0.00400266	0.0592806	0.0300744	0.00795805	0.00578716	0.00229451	0.000138307	0.00451441	0.021382	0.0248696	0.017482	0.0501288	0.0963755	0.0517836	0.0216271	0.0544226	0.013541	0.0611429	0.0677905	0.0387844	0.026393	0.00343048	0.00160557	0.0232124	0.0425684	0.00805421	0.0244605	0.00848467	0.0264337	0.0239497	0.0352253	0.0432049	0.0273753	0.0112626	0.5702666	1.429733	0.9125327	1.087467	0.523796	0.729516	0.906294	1.10339	1.37077	1.90914	0.4675748	1.191702	0.3988622	0.00443776	0.00444958	0.0373943	0.00406522	0.0602071	0.0305445	0.00808244	0.00587761	0.00233038	0.000140469	0.00458497	0.0217162	0.0252583	0.0177552	0.0509123	0.0978819	0.052593	0.0219652	0.0552733	0.0137526	0.0620986	0.0688501	0.0393906	0.0268055	0.0034841	0.00163066	0.0235752	0.0432338	0.0081801	0.0248428	0.00861729	0.0268469	0.0243241	0.0357759	0.0438802	0.0278032	0.0114387	0.659558	0.340442	0.6595577	0.9846104
7128	-271.3978	-317.7124	46.31466	0.00388648	0.0536314	0.0106731	0.00549674	0.0679127	0.00991401	0.00185204	0.0112157	0.0519486	0.0116074	0.0292958	0.0380251	0.0470865	0.0534178	0.0159134	0.10262	0.000448104	0.0155103	0.0847117	0.0323777	0.0836216	0.0500797	0.00693438	0.0395366	0.0200058	0.080944	0.0301779	0.00251364	0.039748	0.0012003	0.0124801	0.0152397	0.0441549	0.0264017	0.0137807	0.0300603	0.0138395	0.1401842	1.859816	1.100285	0.8997147	0.503636	0.715684	0.900898	1.11	1.39726	1.98556	0.4959542	0.8177103	0.07537533	0.00335544	0.0463033	0.00921472	0.00474567	0.0586332	0.00855938	0.00159898	0.00968316	0.0448504	0.0100214	0.0252929	0.0328294	0.0406527	0.0461189	0.013739	0.0885982	0.000386875	0.013391	0.0731369	0.0279537	0.0721957	0.0432369	0.00598687	0.0341343	0.0172722	0.069884	0.0260545	0.00217018	0.0343169	0.00103629	0.0107748	0.0131574	0.0381217	0.0227942	0.0118977	0.0259529	0.0119485	0.523814	0.476186	0.5238136	1.158263
7164	-275.6556	-320.892	45.23638	0.00704657	0.00164753	0.0406742	0.0154544	0.0480489	0.00311841	0.00208029	0.0104516	0.0212154	0.000407795	0.0106118	0.0046006	0.00576788	0.0123047	0.0037088	0.0820108	0.0133787	0.040678	0.0181926	0.0515151	0.023268	0.0305553	0.0610944	0.0165015	0.00309576	0.0114668	0.0230824	0.0157884	0.00159926	0.0203115	0.00817117	0.0201488	0.0205988	0.0184467	0.046187	0.0186382	0.0345613	0.3045956	1.695404	0.602317	1.397683	0.561812	0.754875	0.916008	1.09169	1.32472	1.77996	0.4169133	2.320511	0.1796595	0.00919402	0.00214962	0.0530698	0.0201641	0.0626919	0.00406875	0.00271426	0.0136367	0.0276808	0.000532071	0.0138457	0.00600263	0.00752564	0.0160546	0.00483906	0.107004	0.0174559	0.0530746	0.0237368	0.0672143	0.0303589	0.0398671	0.079713	0.0215304	0.0040392	0.0149614	0.0301168	0.0205999	0.00208663	0.0265015	0.0106613	0.0262892	0.0268764	0.0240684	0.0602626	0.0243183	0.0450939	0.517443	0.482557	0.5174431	0.7664296
7200	-272.2725	-318.4936	46.22111	0.0124074	0.0508168	0.0300225	0.00121303	0.0625699	0.0168858	0.020115	0.000739916	0.031617	0.00877357	0.0238744	0.00453118	0.0194335	0.0122079	0.0198025	0.061604	0.0016905	0.0326073	0.0206622	0.0238996	0.116394	0.0380906	0.0315818	0.0332749	0.0111257	0.00989127	0.0368189	0.0026784	0.0184831	0.000465213	0.0124216	0.0137901	0.0549501	0.0566758	0.0911801	0.00765805	0.0416148	0.2333569	1.766643	0.9493552	1.050645	0.769542	0.880066	0.960926	1.04066	1.13628	1.29947	0.1894152	1.106693	0.1320906	0.0120161	0.049214	0.0290755	0.00117477	0.0605964	0.0163532	0.0194805	0.000716578	0.0306197	0.00849684	0.0231214	0.00438826	0.0188205	0.0118229	0.0191779	0.0596609	0.00163717	0.0315788	0.0200105	0.0231458	0.112723	0.0368892	0.0305857	0.0322253	0.0107748	0.00957929	0.0356575	0.00259392	0.0179001	0.000450539	0.0120298	0.0133551	0.0532169	0.0548882	0.0883041	0.0074165	0.0403022	0.516416	0.483584	0.5164163	1.032569
7236	-272.2514	-317.5455	45.2941	0.00384063	0.0116812	0.019207	0.0121483	0.045846	0.0189039	0.00371774	0.0104144	0.0124425	0.00199862	0.0129751	0.0108432	0.0371698	0.00402871	0.0124655	0.0119907	0.000936144	0.02801	0.0151881	0.00128606	0.00035263	0.0285239	0.0328632	0.0234482	0.0253923	0.0116079	0.0176071	0.034362	0.00438957	0.00789533	0.00994935	0.0127388	0.0250864	0.0290859	0.0012185	0.01817	0.021965	0.1633543	1.836646	0.6074526	1.392547	0.327257	0.579976	0.8437	1.18525	1.72421	3.0557	0.8076753	2.292438	0.08894167	0.00662464	0.0201488	0.0331298	0.0209544	0.0790789	0.0326069	0.00641266	0.0179637	0.0214618	0.00344738	0.0223805	0.0187032	0.0641136	0.00694906	0.0215016	0.0206826	0.00161474	0.0483139	0.0261977	0.0022183	0.000608245	0.0492004	0.0566851	0.0404454	0.0437987	0.0200222	0.0303702	0.0592705	0.00757148	0.0136185	0.0171615	0.0219729	0.0432711	0.0501698	0.00210178	0.0313411	0.037887	0.547413	0.452587	0.5474128	0.5797497
7272	-268.2967	-315.4768	47.1801	0.00741827	0.000622371	0.0298464	0.0104967	0.14447	0.0306686	0.0133151	0.0292228	0.0187554	0.0141755	0.0274637	0.0187456	0.0252599	0.039189	0.0474272	0.024512	0.00395175	0.0438573	0.0459153	0.0165985	0.0635714	0.00153994	0.0254087	0.0531624	0.0240428	0.0060054	0.00213485	0.0138231	0.0130588	0.0103953	0.0207268	0.037564	0.0313851	0.0525721	0.0601632	0.0105181	0.00559886	0.1784392	1.821561	1.402393	0.5976073	0.716697	0.850054	0.95058	1.05199	1.1764	1.39529	0.2408561	0.4261341	0.0979595	0.00724736	0.000608032	0.0291588	0.0102549	0.141141	0.0299621	0.0130083	0.0285496	0.0183233	0.0138489	0.026831	0.0183137	0.0246779	0.0382861	0.0463345	0.0239473	0.00386071	0.0428468	0.0448575	0.0162161	0.0621067	0.00150446	0.0248233	0.0519376	0.0234889	0.00586704	0.00208566	0.0135047	0.012758	0.0101558	0.0202493	0.0366985	0.030662	0.0513609	0.0587771	0.0102758	0.00546987	0.355031	0.644969	0.3550312	1.023582
7308	-274.3121	-319.2337	44.9216	0.0234839	0.00351235	0.176402	0.00962413	0.0428112	0.0051784	0.00702462	0.0301957	0.0309437	0.0179894	0.0116074	0.0130943	0.00861509	0.0564329	0.0324797	0.0513718	4.77127e-05	0.0335907	0.0379764	0.0219779	0.172306	0.0049863	0.0065463	0.0364097	0.0470563	0.00750146	3.46745e-05	0.0283905	0.0329325	0.0243281	0.0101352	0.0537622	0.0427034	0.0566483	0.0327853	0.00731831	0.00190542	0.2021933	1.797807	0.4691627	1.530837	0.813969	0.904489	0.969167	1.03181	1.1056	1.22855	0.1488313	3.262914	0.1124666	0.0198998	0.00297629	0.14948	0.00815528	0.0362773	0.00438807	0.00595251	0.0255872	0.026221	0.0152438	0.0098359	0.0110958	0.00730025	0.0478201	0.0275227	0.0435314	4.04307e-05	0.0284641	0.0321804	0.0186236	0.146008	0.00422529	0.0055472	0.0308528	0.0398745	0.00635658	2.93824e-05	0.0240575	0.0279063	0.0206151	0.00858836	0.045557	0.0361859	0.0480026	0.0277815	0.00620138	0.00161461	0.814276	0.185724	0.8142764	1.180109
7344	-269.2518	-313.5979	44.34606	0.0113139	0.000606111	0.00677269	0.00542104	0.0330042	0.00867011	0.0026356	0.00474815	0.00265124	0.00417363	0.00914255	0.0235619	0.0226909	0.023201	0.00632116	0.0189773	3.10311e-05	0.0398203	0.0207414	0.0078639	0.0451913	0.000834428	0.0106271	0.0127056	0.025534	0.00125714	0.0348339	0.0136293	0.00648304	0.0223795	0.00504247	0.0215249	0.011043	0.0273901	0.0246221	0.00935151	0.000485115	0.3371528	1.662847	0.4529563	1.547044	0.306812	0.562013	0.83546	1.19695	1.77932	3.25932	0.85432	3.415437	0.2027563	0.0215387	0.00115388	0.0128934	0.0103202	0.0628314	0.0165056	0.00501749	0.00903923	0.00504726	0.00794549	0.017405	0.0448556	0.0431974	0.0441686	0.0120338	0.0361278	5.90751e-05	0.0758073	0.0394862	0.0149708	0.0860324	0.00158853	0.0202312	0.0241881	0.04861	0.00239327	0.0663147	0.0259466	0.012342	0.0426048	0.00959953	0.0409777	0.021023	0.0521435	0.0468741	0.0178028	0.000923532	0.802078	0.197922	0.8020781	0.5252828
7380	-268.5292	-314.7805	46.25122	0.00351281	0.00300994	0.0375654	0.00932061	0.0538078	0.00814616	0.0201805	0.00496906	0.0155501	0.00133886	0.00830629	0.0139702	0.00476842	0.0114768	0.0353873	0.0921682	0.00239112	0.0389248	0.0394466	0.037996	0.106798	0.00136661	0.014368	0.0210907	0.0343172	0.00215002	0.0490463	0.0523395	0.0219539	0.0405176	0.00594538	0.0733615	0.0167627	0.0556047	0.0440758	0.00601881	0.0165726	0.3201057	1.679894	1.167532	0.832468	0.561985	0.754988	0.916051	1.09164	1.32452	1.77941	0.4166906	0.7130151	0.1905511	0.00349698	0.00299637	0.0373961	0.00927861	0.0535653	0.00810945	0.0200896	0.00494666	0.01548	0.00133283	0.00826886	0.0139073	0.00474693	0.0114251	0.0352279	0.0917529	0.00238034	0.0387494	0.0392689	0.0378248	0.106317	0.00136045	0.0143032	0.0209957	0.0341626	0.00214033	0.0488253	0.0521036	0.0218549	0.040335	0.00591859	0.0730309	0.0166871	0.0553541	0.0438772	0.00599169	0.0164979	0.536618	0.463382	0.5366182	1.004526
7416	-276.1928	-321.793	45.60022	0.0240585	0.0212115	0.078568	0.0196986	0.0604524	0.00712902	0.00275575	0.00540637	0.0218707	0.00354326	0.00707052	0.01621	0.0204467	0.0021531	0.0522439	0.0236256	0.0181426	0.0303428	0.0336575	0.0332554	0.0277739	0.0615017	0.114087	0.0352894	0.00765327	0.0602725	0.0217172	0.00641452	0.0284766	6.86945e-05	0.00277574	0.00488284	0.0234653	0.0288957	0.0186871	0.0163957	0.00445291	0.1663336	1.833666	0.6051676	1.394832	0.712012	0.84734	0.949632	1.05304	1.18016	1.40447	0.2455977	2.304869	0.09071096	0.0254681	0.0224543	0.0831712	0.0208527	0.0639944	0.00754671	0.00291721	0.00572312	0.0231521	0.00375086	0.00748479	0.0171598	0.0216447	0.00227925	0.0553049	0.0250098	0.0192055	0.0321206	0.0356295	0.0352038	0.0294012	0.0651051	0.120772	0.037357	0.00810167	0.0638039	0.0229896	0.00679035	0.0301451	7.27193e-05	0.00293837	0.00516892	0.0248402	0.0305887	0.019782	0.0173563	0.00471381	0.514065	0.485935	0.514065	0.9446528
7452	-276.5497	-322.3864	45.8367	0.000295982	0.00396498	0.0092876	0.00742678	0.0942281	0.00722287	0.00314677	0.00916349	0.0140284	0.00810539	0.0156862	0.0170488	0.00924597	0.0225928	0.0147874	0.023449	0.0144335	0.0145999	0.0186545	0.00911833	0.0936801	0.00851859	0.0240486	0.00832444	0.0156401	0.00119767	0.0270037	0.0257147	0.0120298	0.0535955	0.0189309	0.0112319	0.0112572	0.0143481	0.00937456	0.00363787	0.00674016	0.483409	1.516591	1.193145	0.806855	0.324779	0.57783	0.842725	1.18663	1.73061	3.07902	0.8131707	0.6762422	0.3187471	0.000447264	0.00599157	0.0140347	0.0112227	0.14239	0.0109146	0.00475514	0.0138471	0.0211987	0.0122482	0.0237038	0.0257628	0.0139718	0.0341405	0.0223455	0.0354342	0.0218107	0.0220622	0.0281891	0.0137789	0.141562	0.0128726	0.0363403	0.0125792	0.023634	0.00180982	0.0408059	0.0388581	0.0181785	0.0809892	0.0286069	0.0169727	0.017011	0.0216817	0.0141661	0.00549726	0.0101852	0.158681	0.841319	0.1586812	0.6617608
7488	-270.1837	-315.0694	44.88576	0.000588606	0.0323266	0.0585927	0.0119046	0.0497977	0.00611787	0.0058956	0.0323444	0.00471652	0.0197214	0.0495968	0.0377691	0.0232536	0.0643189	0.0984451	0.0228174	0.00213838	0.0229351	0.027941	0.0150324	0.0946223	0.0434577	0.0452409	0.0209367	0.0465137	0.000591981	0.0340427	0.0191516	0.0494103	0.0291538	0.0153102	0.0224055	0.023879	0.00124474	0.0150696	0.00515088	0.0168191	0.2066992	1.793301	0.4341132	1.565887	0.795607	0.89448	0.965808	1.0354	1.11797	1.2569	0.1653297	3.607094	0.1152619	0.000550482	0.0302329	0.0547977	0.0111335	0.0465723	0.00572162	0.00551375	0.0302495	0.00441104	0.0184441	0.0463845	0.0353228	0.0217475	0.060153	0.0920689	0.0213395	0.00199988	0.0214496	0.0261313	0.0140587	0.0884937	0.040643	0.0423107	0.0195806	0.0435011	0.000553639	0.0318378	0.0179112	0.04621	0.0272655	0.0143186	0.0209543	0.0223324	0.00116412	0.0140936	0.00481727	0.0157297	0.721665	0.278335	0.7216647	1.069255
7524	-273.7631	-318.3631	44.59998	0.00147184	0.0123874	0.02331	0.0110461	0.0223224	0.0036143	0.00535975	0.0202175	0.0131796	0.00215293	0.0150004	0.0252417	0.0100141	0.0442576	0.0352597	0.0441278	0.00394749	0.0103646	0.0714065	0.00823422	0.00644198	0.0336254	0.0861147	0.0353394	0.0150527	0.0367643	0.0185096	0.0312141	0.0258735	0.0126593	0.00573514	0.0265415	0.0151828	0.0274023	0.00778357	0.0482142	0.00116307	0.2751089	1.724891	0.5331923	1.466808	0.29898	0.554969	0.832179	1.20166	1.8019	3.34471	0.8730191	2.750992	0.1594935	0.00180255	0.0151707	0.0285475	0.0135281	0.0273381	0.00442639	0.00656403	0.0247602	0.0161409	0.00263667	0.0183709	0.0309132	0.0122641	0.0542018	0.0431822	0.0540429	0.00483445	0.0126935	0.0874507	0.0100844	0.00788942	0.0411806	0.105464	0.0432798	0.0184349	0.0450249	0.0226685	0.0382276	0.031687	0.0155037	0.00702376	0.0325051	0.0185942	0.0335593	0.00953245	0.0590474	0.00142439	0.739099	0.260901	0.7390992	0.8165337
