Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
4782	-264.2941	-311.214	46.91997	0.5280014	0.5133901	0.1172753	0.428439	0.571561	0.7166263
4788	-276.8305	-322.3451	45.51455	0.5326782	1.48673	0.2199096	0.413382	0.586618	0.76599
4794	-271.4337	-318.4145	46.98076	0.06899744	0.5170529	0.08439278	0.466596	0.533404	1.26749
4800	-263.964	-310.4298	46.46577	0.02591339	1.429769	0.08439278	0.708224	0.291776	0.8676866
4806	-267.6791	-313.3278	45.6487	0.008170585	2.223969	0.09373517	0.661705	0.338295	1.154179
4812	-279.5463	-326.4491	46.90279	0.1219486	0.5061497	0.1815644	0.330684	0.669316	0.9743944
4818	-267.4712	-312.9519	45.48072	0.2494264	0.9239571	0.4618593	0.330684	0.669316	1.07743
4824	-268.0552	-313.5403	45.48515	0.3975729	1.884141	0.1465115	0.641173	0.358827	0.9243906
4830	-276.975	-321.8295	44.85448	0.3350867	4.30632	0.09071438	0.852376	0.147624	0.7653165
4836	-274.9927	-319.5144	44.5217	0.2549194	3.629235	0.2933767	0.789985	0.210015	0.7669019
4842	-270.4981	-315.5554	45.05729	0.3791376	1.960289	0.2245325	0.650954	0.349046	1.079866
4848	-270.0107	-315.6788	45.66809	0.181877	1.467749	0.134279	0.468801	0.531199	1.257622
4854	-279.5228	-325.6616	46.1389	0.9721265	0.6197603	0.1757334	0.41979	0.58021	0.6565825
4860	-282.4605	-327.1474	44.68686	0.8188337	2.654296	0.1730256	0.687755	0.312245	0.7721002
4866	-276.3871	-320.9576	44.57051	0.7560888	2.654296	0.1896376	0.736488	0.263512	0.9265782
4872	-276.9873	-321.3721	44.38484	0.6896902	3.912771	0.1272107	0.834096	0.165904	0.8862657
4878	-279.0034	-323.5856	44.58219	0.7192276	3.221045	0.1759906	0.702622	0.297378	0.6918908
4884	-271.8949	-317.1885	45.29358	0.3191091	1.948491	0.1346012	0.632158	0.367842	1.186133
4890	-274.2953	-320.0075	45.71216	0.09586178	1.572464	0.1376356	0.595378	0.404622	1.218586
4896	-270.6747	-316.2701	45.59537	0.08868483	1.209602	0.4291925	0.632295	0.367705	0.9071717
4902	-282.7272	-327.6683	44.94114	0.7054985	2.564622	0.1587933	0.672149	0.327851	0.6912813
4908	-278.1162	-322.1568	44.04061	0.8197688	4.408323	0.1798345	0.749859	0.250141	0.7108651
4914	-272.0179	-317.7806	45.76269	0.1273416	1.15492	0.1606599	0.332741	0.667259	1.35652
4920	-271.3133	-317.8073	46.49406	0.070008	0.4588295	0.3365125	0.532381	0.467619	1.108695
4926	-272.0481	-317.9518	45.90372	0.08387823	0.5440775	0.3328586	0.406587	0.593413	1.47228
4932	-268.6866	-314.311	45.62435	0.3160644	0.8822931	0.2753778	0.406587	0.593413	1.268198
4938	-270.637	-315.7728	45.13587	0.4347304	0.8822931	0.7024452	0.457465	0.542535	0.9212019
4944	-267.1056	-312.481	45.37544	0.4583683	1.054646	0.4126049	0.451169	0.548831	0.9317118
4950	-271.8892	-318.1327	46.24352	0.4593813	0.5475639	0.2901792	0.393997	0.606003	0.9317118
4956	-277.5402	-323.6814	46.14118	0.6398996	0.5475639	0.2901792	0.37494	0.62506	0.8420066
4962	-262.9281	-309.5607	46.63264	0.2682033	0.5573327	0.1991927	0.379236	0.620764	0.9625957
4968	-267.797	-314.2166	46.41965	0.01924346	0.6397415	0.2605914	0.280161	0.719839	1.128237
4974	-264.0055	-308.9975	44.99203	0.04100501	2.738116	0.2245945	0.659171	0.340829	1.07879
4980	-260.9996	-305.9872	44.98763	0.2923612	2.521252	0.2245945	0.659171	0.340829	0.9350181
4986	-264.1859	-309.7524	45.56652	0.1014476	2.875495	0.07181151	0.777786	0.222214	0.9350181
4992	-268.911	-314.7662	45.85521	0.08191214	1.729562	0.172703	0.541005	0.458995	0.8736386
4998	-266.8746	-312.779	45.90444	0.3965545	1.240428	0.07194313	0.596506	0.403494	1.250948
5004	-269.9294	-315.9784	46.04898	0.7965301	1.238966	0.0495614	0.337287	0.662713	0.8281019
5010	-271.2649	-316.8694	45.60445	0.4426394	1.412952	0.2159577	0.506897	0.493103	0.8536603
5016	-272.3731	-317.6318	45.25873	0.6973731	1.412952	0.3198132	0.593542	0.406458	0.5315253
5022	-272.7307	-318.2845	45.55378	1.019473	1.567668	0.08252826	0.659234	0.340766	0.5728745
5028	-275.1936	-321.0869	45.89321	1.02933	0.8253881	0.1654742	0.592442	0.407558	0.4890521
5034	-272.4587	-317.562	45.10336	0.5655874	1.971671	0.2597434	0.601552	0.398448	0.6874703
5040	-265.5114	-312.0434	46.53193	0.2669826	1.04262	0.09776875	0.420884	0.579116	0.8254307
5046	-274.7895	-320.9158	46.12623	0.2456782	1.28847	0.0549263	0.605542	0.394458	1.227533
5052	-271.8226	-317.0227	45.2001	0.4985188	3.008236	0.04920881	0.70436	0.29564	0.9596865
5058	-269.2979	-313.6921	44.39424	0.8279378	4.201086	0.115755	0.75429	0.24571	0.4767861
5064	-268.3958	-313.5823	45.18649	0.5793503	2.639995	0.1111525	0.75429	0.24571	0.7278753
5070	-267.3363	-312.129	44.79265	0.5492477	3.273311	0.08898253	0.858186	0.141814	1.018271
5076	-271.2217	-315.9578	44.73615	0.4238302	3.575702	0.1629711	0.851666	0.148334	0.7679281
5082	-280.243	-324.2513	44.00821	0.7563103	4.787279	0.1331749	0.906865	0.0931347	0.8998381
5088	-277.9559	-321.7798	43.82389	0.888185	4.224515	0.2712389	0.762594	0.237406	0.6082362
5094	-274.3395	-318.191	43.8515	0.771468	5.763573	0.1523461	0.762594	0.237406	0.4021189
5100	-280.3919	-325.4372	45.04537	1.023385	0.6334841	0.7114781	0.405403	0.594597	0.3895536
5106	-270.2464	-316.1088	45.86239	0.4258199	0.7481517	0.4554885	0.405403	0.594597	0.6583458
5112	-268.8842	-314.2846	45.40032	1.399727	0.7090253	0.1872042	0.354517	0.645483	0.2492123
5118	-272.8017	-317.802	45.00032	1.635102	0.7090253	0.1493921	0.332038	0.667962	0.1543462
5124	-274.7558	-318.5186	43.76279	1.635102	1.653872	0.2353635	0.709226	0.290774	0.1324234
5130	-272.6585	-316.0453	43.38681	1.727866	2.407736	0.1903523	0.726904	0.273096	0.1374805
5136	-273.6665	-316.8767	43.21017	1.750602	2.407736	0.2443336	0.726904	0.273096	0.1374805
5142	-278.4167	-322.647	44.2303	1.135839	2.025488	0.3888512	0.617184	0.382816	0.3717598
5148	-278.4538	-323.0641	44.61032	0.9913903	2.025488	0.2249567	0.592324	0.407676	0.8685996
5154	-270.5209	-315.7272	45.20632	0.3508649	2.025488	0.241275	0.634482	0.365518	0.8685996
5160	-267.5578	-312.171	44.61325	0.2969943	3.480297	0.2085373	0.673905	0.326095	0.9410836
5166	-268.9339	-313.3952	44.46131	0.2870062	2.787838	0.2995639	0.546082	0.453918	1.143616
5172	-272.6241	-318.1371	45.51302	0.3559636	2.393617	0.0725533	0.58425	0.41575	0.9594966
5178	-277.3478	-322.0058	44.65802	0.4042437	4.542869	0.06729866	0.685287	0.314713	0.9594966
5184	-270.4323	-314.7894	44.35707	0.756366	3.423313	0.1981472	0.743161	0.256839	0.7565289
5190	-271.5121	-315.6118	44.09967	0.1447743	5.362624	0.2276999	0.916993	0.0830075	0.9630789
5196	-267.5631	-313.6997	46.13657	0.04036793	1.658941	0.1204667	0.509151	0.490849	0.8656511
5202	-272.8573	-318.3248	45.46753	0.6110425	2.167753	0.0820743	0.5728	0.4272	0.8036923
5208	-268.7387	-314.3726	45.63389	0.8849343	1.477509	0.0820743	0.522525	0.477475	0.802183
5214	-272.0059	-317.8513	45.84539	0.433194	2.047058	0.0820743	0.72936	0.27064	0.5193706
5220	-264.0454	-309.6557	45.61032	0.4639434	1.833741	0.1213123	0.658645	0.341355	0.847951
5226	-263.3283	-309.1348	45.80645	0.4839444	1.423444	0.1658507	0.572061	0.427939	0.7197079
5232	-271.2154	-316.4038	45.18843	0.8555279	1.648498	0.1927166	0.607132	0.392868	0.7172198
5238	-271.4827	-317.1663	45.68355	0.2487815	1.687442	0.1657578	0.70469	0.29531	0.9357742
5244	-269.2762	-315.5627	46.28652	0.2563779	0.9248141	0.1731486	0.430295	0.569705	0.9357742
5250	-266.7736	-313.0766	46.30296	0.2335617	0.9248141	0.1557098	0.382082	0.617918	1.002511
5256	-272.8787	-319.0695	46.19085	0.1644189	1.334589	0.1557098	0.352376	0.647624	0.7784288
5262	-268.928	-314.7022	45.77423	0.6612604	1.602718	0.08809809	0.580398	0.419602	0.7546879
5268	-272.4824	-317.8423	45.3599	0.585168	1.663538	0.1452235	0.779276	0.220724	1.011877
5274	-277.063	-322.8789	45.81593	0.2807606	1.039182	0.2235097	0.537059	0.462941	1.110869
5280	-281.0005	-326.0571	45.05661	0.636363	1.454005	0.2400676	0.59185	0.40815	1.11556
5286	-275.4568	-320.52	45.06314	0.3672959	2.040979	0.1513004	0.575779	0.424221	1.243788
5292	-288.3702	-333.4374	45.06717	0.2029845	2.01048	0.2070876	0.575779	0.424221	1.243788
5298	-278.2091	-323.8848	45.67564	0.03668302	1.877839	0.1361067	0.71545	0.28455	1.131351
5304	-280.1899	-325.1093	44.91942	0.0667181	1.377165	0.2891837	0.55602	0.44398	1.624302
5310	-279.6301	-325.2965	45.66634	0.3855196	1.19223	0.2545049	0.582381	0.417619	0.9347995
5316	-283.616	-328.9068	45.2908	0.2782192	1.6089	0.2994095	0.609376	0.390624	0.9854294
5322	-279.364	-323.6319	44.26794	0.5380334	4.005292	0.1330522	0.797341	0.202659	1.103412
5328	-278.8571	-323.1993	44.34219	0.2882115	4.005292	0.1330522	0.797341	0.202659	1.255929
5334	-277.5653	-322.0762	44.51091	0.3008857	2.198123	0.2368204	0.560013	0.439987	1.457568
5340	-277.2075	-322.5495	45.34199	0.4865951	1.302236	0.2675988	0.330752	0.669248	1.033324
5346	-271.3814	-318.1632	46.78173	0.3150378	0.4025104	0.2675988	0.330752	0.669248	0.8283226
5352	-269.4174	-315.7516	46.33417	0.3199539	0.5735109	0.3063459	0.449243	0.550757	0.9001796
5358	-274.9938	-321.0275	46.0337	0.1724106	0.7231287	0.4198956	0.257908	0.742092	0.9082828
5364	-270.94	-317.1819	46.24196	0.06174473	0.9530587	0.2250065	0.359601	0.640399	0.9917754
5370	-279.2356	-324.8315	45.5959	0.08427536	1.478679	0.2624224	0.544697	0.455303	1.056324
5376	-273.4037	-320.2443	46.8406	0.1724102	0.5085253	0.2108318	0.404021	0.595979	0.8871845
5382	-276.2532	-321.4992	45.24598	0.2043222	1.393464	0.370982	0.432111	0.567889	1.102166
5388	-269.5211	-314.9082	45.38706	0.3259885	1.42737	0.370982	0.650399	0.349601	0.7933698
5394	-276.8256	-321.0697	44.24413	0.4848096	3.086071	0.2793085	0.804604	0.195396	1.088076
5400	-270.5357	-314.803	44.26729	0.6046131	2.822584	0.2793085	0.714681	0.285319	1.060409
5406	-271.0681	-315.7617	44.69358	0.7072161	2.339988	0.2641102	0.527471	0.472529	0.77196
5412	-264.643	-309.7104	45.06746	0.6829456	2.339988	0.1612673	0.706928	0.293072	0.691385
5418	-269.256	-313.3282	44.07223	0.2854898	4.898495	0.2662986	0.726672	0.273328	0.866493
5424	-268.9781	-313.7549	44.7768	0.5932787	2.781657	0.1741325	0.726672	0.273328	0.866493
5430	-279.5659	-323.6712	44.10534	0.2570372	3.114467	0.1986854	0.513201	0.486799	1.551697
5436	-275.1733	-318.7153	43.54198	0.8532317	6.136011	0.1986854	0.782756	0.217244	0.4330252
5442	-274.8506	-319.4148	44.56415	0.2913275	4.528138	0.178365	0.717163	0.282837	0.660449
5448	-277.8321	-322.5162	44.68408	0.5634818	4.018382	0.1225787	0.734844	0.265156	0.5704739
5454	-289.6793	-333.5956	43.91633	1.045079	3.325198	0.2834983	0.616305	0.383695	0.6930288
5460	-280.9573	-326.0799	45.12268	0.1266032	2.855539	0.1100984	0.86244	0.13756	1.181245
5466	-276.4629	-322.0226	45.55974	0.5991586	1.869773	0.0931983	0.663447	0.336553	0.8586179
5472	-275.4536	-320.0529	44.5993	0.2856077	2.821062	0.1747812	0.691654	0.308346	1.303283
5478	-269.9283	-315.1278	45.19944	0.6738753	2.015983	0.1747812	0.784078	0.215922	0.709643
5484	-272.9617	-317.3162	44.35449	0.9781048	3.347598	0.1652684	0.740548	0.259452	0.5845184
5490	-267.9762	-313.0002	45.02402	1.107229	2.269193	0.0859337	0.707312	0.292688	0.4402482
5496	-271.7084	-315.4938	43.78537	1.107229	4.876747	0.145028	0.863763	0.136237	0.4183515
5502	-274.2473	-314.5764	40.32908	2.182712	12.92359	0.1096079	0.842998	0.157002	0.07461507
5508	-274.5691	-315.0984	40.52923	2.123346	12.92359	0.1058246	0.850244	0.149756	0.08662506
5514	-270.6262	-311.5501	40.92394	1.857076	13.97077	0.09400271	0.902244	0.0977558	0.1120879
5520	-268.6904	-311.612	42.9216	1.51236	6.508262	0.07090099	0.848575	0.151425	0.1843455
5526	-269.6707	-312.2921	42.62143	1.51236	8.462672	0.05177728	0.89828	0.10172	0.1843455
5532	-269.2613	-312.7132	43.45195	0.8287273	8.459654	0.08188688	0.938463	0.0615372	0.3306965
5538	-268.6168	-311.8811	43.26424	0.8287273	9.548669	0.09406184	0.909511	0.0904889	0.6085849
5544	-268.0225	-310.8784	42.85582	0.4709475	16.85699	0.05194925	0.936974	0.0630259	0.687001
5550	-275.3217	-318.1097	42.78796	0.1971428	15.82839	0.05194925	0.956088	0.0439122	1.183052
5556	-275.8003	-318.9008	43.10054	0.5047054	11.51689	0.09689818	0.890893	0.109107	0.8844918
5562	-269.8973	-313.1004	43.20309	0.3523913	11.45171	0.1526651	0.913107	0.0868927	0.6599094
5568	-271.9962	-315.5425	43.54628	0.924396	6.491719	0.1526651	0.796398	0.203602	0.4852687
5574	-272.9522	-317.6884	44.73625	1.064646	3.060464	0.06757911	0.600446	0.399554	0.6793078
5580	-282.0108	-326.8887	44.87794	0.8018116	3.060464	0.1062405	0.74451	0.25549	0.4947316
5586	-277.3148	-321.2931	43.9783	1.25186	5.080916	0.05578431	0.779819	0.220181	0.4932215
5592	-281.6503	-325.847	44.1967	1.03281	2.537627	0.3383558	0.718763	0.281237	0.4365595
5598	-277.081	-321.2791	44.19812	1.345235	2.284317	0.1851096	0.662591	0.337409	0.2383855
5604	-279.1398	-323.945	44.80519	1.06063	2.023594	0.1958012	0.516296	0.483704	0.4449454
5610	-272.7526	-317.4357	44.68315	1.109407	2.042225	0.2017154	0.804528	0.195472	0.356494
5616	-270.498	-314.5982	44.10014	0.8405061	4.092171	0.1860467	0.596983	0.403017	0.3340865
5622	-262.7358	-306.3974	43.66168	0.8377212	5.396455	0.2221563	0.81025	0.18975	0.6128509
5628	-266.6874	-310.727	44.03955	0.622519	4.943623	0.1180354	0.847286	0.152714	1.020645
5634	-269.8489	-314.3705	44.52163	0.7740353	3.146255	0.205974	0.78764	0.21236	0.5392024
5640	-273.5495	-317.8565	44.30699	0.6484413	4.780441	0.1192597	0.669887	0.330113	0.7216421
5646	-280.4928	-325.165	44.6722	0.5815822	4.390262	0.07717754	0.705275	0.294725	0.7205887
5652	-279.5217	-325.5091	45.98741	0.09486327	1.354586	0.2121535	0.837822	0.162178	0.8789064
5658	-268.6311	-314.2626	45.63152	0.4783169	1.234254	0.2121535	0.625411	0.374589	0.9574054
5664	-266.3644	-312.3274	45.96303	0.5928072	1.007577	0.1581649	0.625411	0.374589	0.8823298
5670	-272.5754	-318.3132	45.73778	0.6724258	1.323637	0.1541833	0.521406	0.478594	0.7166703
5676	-264.302	-311.2425	46.94051	0.2866359	0.489936	0.1405057	0.317173	0.682827	0.9358517
5682	-264.3164	-310.3791	46.06273	0.454681	0.9543922	0.1714341	0.410185	0.589815	0.9358517
5688	-265.1498	-310.5835	45.43377	0.7808427	1.591422	0.09273805	0.59648	0.40352	0.9991246
5694	-264.3003	-309.0045	44.70418	0.4581371	4.444872	0.106507	0.803932	0.196068	0.6108021
5700	-267.4724	-311.4376	43.96515	0.4518489	6.668838	0.1237532	0.809908	0.190092	0.7869201
5706	-269.6911	-314.5267	44.8356	0.9698207	2.883297	0.06202995	0.640938	0.359062	0.8266713
5712	-271.5685	-317.9435	46.375	0.6540614	1.099023	0.05805263	0.432722	0.567278	0.6754379
5718	-266.5244	-312.9152	46.39081	0.5464978	1.083944	0.05805263	0.513652	0.486348	0.8335292
5724	-266.6845	-312.6901	46.00559	0.3740122	1.083944	0.2032638	0.513652	0.486348	0.8335292
5730	-265.713	-312.0488	46.3358	0.376952	1.083944	0.1445735	0.679705	0.320295	0.5861864
5736	-265.3512	-310.8406	45.48941	0.3274011	2.259085	0.1205043	0.516912	0.483088	0.865885
5742	-264.8868	-310.7053	45.81842	0.4016035	1.062349	0.2591116	0.338118	0.661882	0.865885
5748	-265.2014	-311.104	45.90265	0.3160212	1.483226	0.1062046	0.479101	0.520899	1.015629
5754	-266.1835	-312.2298	46.04624	0.2470825	0.7511097	0.3103637	0.401269	0.598731	1.015629
5760	-280.9227	-326.4038	45.48104	0.7315857	2.254203	0.06991252	0.747041	0.252959	0.5692697
5766	-275.1121	-319.7969	44.68487	0.3533963	3.477278	0.06608491	0.495995	0.504005	1.309808
5772	-269.1323	-315.4158	46.28353	0.4057046	0.9653221	0.07143191	0.37626	0.62374	1.139653
5778	-264.4871	-311.3973	46.91018	0.1215434	0.7007673	0.1091805	0.432305	0.567695	0.9421417
5784	-270.1449	-316.2333	46.08839	0.1808452	0.7007673	0.3857587	0.472301	0.527699	0.9421417
5790	-268.5709	-314.4308	45.85992	0.4650043	0.801726	0.2121933	0.516344	0.483656	1.162145
5796	-266.5002	-311.793	45.29282	0.7934141	1.523153	0.1178824	0.549141	0.450859	1.069418
5802	-263.3395	-309.3402	46.00065	0.3097012	1.442594	0.1473341	0.549141	0.450859	0.764106
5808	-267.1288	-312.8464	45.71756	0.6906586	1.442594	0.1473341	0.437537	0.562463	0.5580078
5814	-268.2777	-314.1543	45.87652	0.9263382	1.107868	0.1175413	0.437537	0.562463	0.535884
5820	-269.862	-314.8106	44.94857	0.9719439	2.353535	0.1279271	0.583921	0.416079	0.5204075
5826	-271.7515	-315.5866	43.83515	0.6701396	4.392936	0.2454919	0.781772	0.218228	0.9305184
5832	-271.5214	-317.2571	45.73565	0.6398925	1.03062	0.2429384	0.589279	0.410721	0.7580182
5838	-269.9627	-315.4533	45.49057	0.2709587	1.597971	0.165055	0.608389	0.391611	1.160638
5844	-269.3457	-314.1853	44.83957	0.4883207	2.618083	0.1786175	0.729045	0.270955	0.9795095
5850	-275.2313	-320.0022	44.77092	0.1506601	3.41241	0.2419334	0.846339	0.153661	0.8521205
5856	-274.5106	-319.4551	44.94456	0.09145715	3.053182	0.2215051	0.643885	0.356115	0.94821
5862	-267.6889	-313.614	45.92505	0.09914381	1.269862	0.2834461	0.543615	0.456385	0.8038437
5868	-278.0313	-323.8649	45.83363	0.02893198	1.046481	0.2834461	0.535045	0.464955	1.174378
5874	-272.1243	-317.7352	45.61092	0.0986101	0.911124	0.4374997	0.367782	0.632218	1.147963
5880	-266.8628	-312.8836	46.02084	0.4735569	0.911124	0.2226214	0.330226	0.669774	0.8370725
5886	-266.2025	-312.3801	46.17765	0.3301073	0.911124	0.2226214	0.487043	0.512957	0.8202342
5892	-267.7443	-314.3947	46.65033	0.05605223	0.5656571	0.2226214	0.379637	0.620363	1.074555
5898	-277.895	-324.3428	46.44783	0.05318717	0.9434581	0.2233783	0.196998	0.803002	0.7807977
5904	-275.14	-319.6788	44.53877	0.3984316	2.530489	0.3138427	0.595868	0.404132	1.050612
5910	-277.8389	-322.3845	44.54565	0.05019601	3.833668	0.1673423	0.762475	0.237525	1.233412
5916	-283.0685	-325.9896	42.92109	0.4788097	9.792853	0.1208198	0.784323	0.215677	1.233412
5922	-282.0976	-326.3187	44.22106	0.4488703	4.137064	0.2883717	0.748133	0.251867	0.6739057
5928	-275.7218	-319.3384	43.61658	0.7189151	5.437349	0.2883717	0.725653	0.274347	0.4560753
5934	-273.8558	-317.527	43.67115	0.3714317	6.588734	0.2883717	0.897107	0.102893	0.6039486
5940	-273.9776	-318.475	44.49745	0.3917695	3.805752	0.1970868	0.806981	0.193019	0.8703967
5946	-280.1749	-324.54	44.36515	0.2451893	3.735589	0.2200154	0.858521	0.141479	1.110667
5952	-283.8232	-327.4768	43.65364	0.3166073	11.26287	0.05743421	0.730433	0.269567	0.6810511
5958	-271.9872	-316.0883	44.10111	0.2525396	6.919239	0.0794942	0.847068	0.152932	1.009176
5964	-268.3901	-313.2536	44.86343	0.07877194	3.579808	0.09360874	0.787897	0.212103	1.253233
5970	-269.3926	-314.4727	45.08009	0.1348947	3.579808	0.1597636	0.716751	0.283249	0.6956575
5976	-274.5357	-318.8297	44.29397	0.1889191	3.579808	0.3661562	0.726245	0.273755	0.9499431
5982	-271.9688	-316.5617	44.5929	0.08317683	3.579808	0.3206198	0.773781	0.226219	0.8411536
5988	-273.3182	-317.3697	44.05147	0.2583953	4.625919	0.317947	0.814865	0.185135	0.8722383
5994	-283.0939	-326.7291	43.63525	0.3802373	4.625919	0.3051276	0.813949	0.186051	1.188838
6000	-276.2264	-320.0837	43.85731	0.3087484	4.325867	0.3698548	0.736306	0.263694	1.006368
6006	-270.8765	-315.9368	45.06024	0.8060566	1.854911	0.2177381	0.636638	0.363362	0.6616869
6012	-278.0398	-323.8443	45.80445	0.3917952	1.345525	0.1735923	0.683891	0.316109	0.8916167
6018	-272.973	-318.6944	45.7214	0.2735468	1.308716	0.09211456	0.583255	0.416745	1.377741
6024	-265.2293	-310.7569	45.52764	0.04652547	2.666627	0.09211456	0.547837	0.452163	1.032331
6030	-262.3562	-308.2334	45.87723	0.03890686	1.959386	0.09903673	0.655659	0.344341	1.032331
6036	-264.1707	-309.6986	45.52786	0.02391792	2.302967	0.0894471	0.703115	0.296885	1.224842
6042	-267.4269	-313.0804	45.65351	0.06003539	1.896674	0.1408329	0.591978	0.408022	1.104169
6048	-268.7244	-314.2153	45.49091	0.07487774	1.803714	0.2158046	0.580127	0.419873	1.072082
6054	-267.0385	-313.1098	46.07135	0.1796662	1.66658	0.08402155	0.70059	0.29941	0.9483716
6060	-267.1737	-312.4491	45.27535	0.4359383	2.643461	0.09059308	0.784025	0.215975	0.9088433
6066	-274.6929	-319.4233	44.73039	0.3080027	2.873945	0.1931415	0.597372	0.402628	1.102283
6072	-273.3635	-317.8973	44.53385	1.14954	1.749093	0.3005177	0.595199	0.404801	0.3247207
6078	-275.7342	-321.2972	45.56298	0.7905923	1.120534	0.2525249	0.468998	0.531002	0.5799193
6084	-272.0853	-317.4434	45.35806	0.3320556	1.358194	0.3002819	0.658517	0.341483	1.047269
6090	-285.8406	-329.3254	43.48484	0.7764877	5.593564	0.3028562	0.610377	0.389623	0.4577816
6096	-282.3447	-326.8999	44.55519	0.2878932	2.877273	0.398152	0.652071	0.347929	0.7815663
6102	-271.5622	-316.2578	44.69561	0.6067311	2.169671	0.2599295	0.587915	0.412085	1.002726
6108	-271.622	-316.8299	45.20793	0.3164217	1.92039	0.2801877	0.749553	0.250447	0.8638612
6114	-274.9698	-321.0021	46.03227	0.06596344	1.220026	0.1962802	0.393084	0.606916	1.028596
6120	-277.6909	-323.254	45.56318	0.611765	1.641421	0.1031739	0.519842	0.480158	0.9585936
6126	-273.4393	-318.6941	45.25475	0.5366217	1.461481	0.2818428	0.519842	0.480158	0.906681
6132	-276.0396	-321.3203	45.2807	0.2279859	2.483244	0.1647756	0.617118	0.382882	0.9044097
6138	-276.355	-321.5663	45.21123	0.2124883	1.932994	0.2408424	0.687388	0.312612	1.065362
6144	-271.8005	-317.8056	46.0051	0.1008336	1.31467	0.2178383	0.647367	0.352633	0.8697146
6150	-273.5526	-320.4568	46.90422	0.1491491	0.6575496	0.1004662	0.268292	0.731708	1.015857
6156	-277.8045	-322.7088	44.90425	0.611847	1.917613	0.2917777	0.538572	0.461428	0.8422231
6162	-266.8017	-312.2379	45.4362	0.1159464	2.267547	0.19976	0.689162	0.310838	0.8541661
6168	-268.8467	-314.0847	45.23805	0.1954078	2.031008	0.2018194	0.571219	0.428781	1.104587
6174	-275.3534	-319.7588	44.40538	0.06860598	2.371732	0.3252968	0.719076	0.280924	1.480602
6180	-270.6177	-316.2075	45.58976	0.2805349	1.482094	0.184496	0.564597	0.435403	1.081059
6186	-269.9417	-315.4224	45.48064	0.1177126	1.447273	0.3104442	0.533661	0.466339	1.046755
6192	-269.2497	-315.4728	46.22314	0.03909283	1.440359	0.07360129	0.815487	0.184513	1.139683
6198	-266.0665	-312.3751	46.30859	0.08923998	1.440359	0.09071687	0.517803	0.482197	0.9324637
6204	-269.1611	-314.3985	45.2374	0.07877502	2.557828	0.2430754	0.522935	0.477065	0.8129065
6210	-263.264	-308.8219	45.55787	0.008910306	1.734112	0.2166528	0.636765	0.363235	1.110434
6216	-264.0226	-309.609	45.58639	0.006635646	2.100498	0.1265222	0.606588	0.393412	1.152674
6222	-273.2238	-317.647	44.42323	0.03363442	5.282674	0.2225376	0.932527	0.0674728	0.7490316
6228	-273.1908	-317.1473	43.95649	0.1262374	6.171547	0.09119711	0.936943	0.0630573	1.346428
6234	-271.4097	-314.5471	43.13739	0.1152398	15.1293	0.08237393	0.936943	0.0630573	0.8467804
6240	-274.052	-320.1224	46.07045	0.6495885	0.7781695	0.2404866	0.556441	0.443559	0.6446695
6246	-268.5655	-314.3964	45.83097	1.00764	0.6277276	0.2847017	0.295177	0.704823	0.5036567
6252	-272.269	-318.8531	46.58406	0.3281064	0.6701355	0.2160002	0.615634	0.384366	0.6714415
6258	-275.6077	-320.5915	44.98378	0.4628877	2.269317	0.1318027	0.563404	0.436596	1.182413
6264	-276.4567	-319.3728	42.91612	0.5495889	14.2446	0.05273895	0.881905	0.118095	0.8828187
6270	-273.779	-316.4079	42.62888	0.1230418	19.6598	0.06341343	0.930128	0.0698719	1.00193
6276	-281.4718	-325.1165	43.64477	0.1638763	10.64487	0.06765303	0.901076	0.0989242	0.94639
6282	-274.4832	-319.5435	45.06021	0.1720588	2.62199	0.1769528	0.815874	0.184126	1.076068
6288	-269.8118	-314.5829	44.77113	0.1116464	2.62199	0.1870332	0.76468	0.23532	1.347313
6294	-272.7232	-317.2413	44.51801	0.7123508	2.188962	0.3094636	0.645494	0.354506	0.9429657
6300	-268.2043	-313.9803	45.77599	0.2050035	1.294023	0.2622571	0.415271	0.584729	0.8958401
6306	-269.3156	-315.1236	45.80803	0.2225936	1.294023	0.2527932	0.651486	0.348514	0.8665354
6312	-278.5714	-323.6677	45.09634	0.4637676	2.297872	0.08629479	0.651024	0.348976	1.231939
6318	-277.7161	-323.1909	45.47481	0.08552215	2.297872	0.136335	0.368646	0.631354	1.050457
6324	-265.1768	-311.5541	46.37724	0.005010396	1.16055	0.1146388	0.639481	0.360519	1.077026
6330	-266.2883	-312.4971	46.20889	0.1488169	1.16055	0.1369152	0.461599	0.538401	1.018855
6336	-269.7007	-316.2644	46.56378	0.4784523	0.4537386	0.1369152	0.27364	0.72636	1.183345
6342	-267.0535	-312.6863	45.63285	0.06895648	0.9401316	0.2314657	0.348263	0.651737	1.49609
6348	-268.7004	-314.5864	45.88602	0.06328635	1.322984	0.2188861	0.699784	0.300216	1.025611
6354	-272.9269	-317.5721	44.64518	0.5993149	2.136889	0.324544	0.699784	0.300216	0.9221321
6360	-267.6931	-313.5397	45.84662	0.0732619	1.556512	0.2597985	0.699784	0.300216	0.7194691
6366	-266.9296	-312.1425	45.2129	0.1601456	1.556512	0.3296758	0.647818	0.352182	1.140907
6372	-277.8513	-322.6058	44.75443	0.09085913	2.520429	0.2886843	0.932391	0.067609	1.19095
