Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
720	-273.6855	-319.584	45.89851	0.00686405	0.00845795	0.0330558	0.0033038	0.0539651	0.00415349	0.0170163	0.0310409	0.0293109	0.00242891	0.00687488	0.0181103	0.00289165	0.0241352	0.0118839	0.0129095	0.00291758	0.0176377	0.00993818	0.022311	0.00278244	0.0220861	0.0252497	0.110332	0.0351506	0.0119858	0.0183016	0.013593	0.00304504	0.00355114	0.0325345	0.0145622	0.0118454	0.0246876	0.0361514	0.0290959	0.00867841	0.2592828	1.740717	0.8641051	1.135895	0.47812	0.697765	0.8938	1.11882	1.43315	2.09152	0.5335477	1.314533	0.1489517	0.00949596	0.011701	0.0457305	0.00457059	0.0746571	0.00574607	0.0235409	0.0429429	0.0405497	0.00336023	0.00951093	0.0250544	0.0040004	0.0333894	0.0164406	0.0178594	0.00403627	0.0244006	0.0137488	0.0308657	0.00384932	0.0305546	0.0349312	0.152637	0.0486285	0.0165816	0.0253191	0.0188051	0.0042126	0.00491277	0.0450093	0.0201458	0.0163873	0.0341536	0.0500131	0.0402523	0.012006	0.633117	0.366883	0.6331169	0.7228395
756	-276.3183	-320.4162	44.09785	0.0177199	0.0236242	0.0238906	0.00606679	0.0302769	0.00811304	0.0127687	0.00132761	0.0298946	0.00751688	0.028132	0.0433264	0.0171529	0.00649892	0.00932298	0.0523495	0.0153619	0.043949	0.0781323	0.00938808	0.00755834	0.0581576	0.0148428	0.0470438	0.0172262	0.026222	0.000860793	0.0956786	0.0136772	0.0522165	0.0121915	0.0599369	0.140207	0.0593932	0.00293574	0.0554869	0.0156374	0.4894335	1.510566	0.4199597	1.58004	0.751553	0.869972	0.957474	1.04442	1.14946	1.33058	0.2065178	3.762361	0.3240066	0.0154883	0.020649	0.0208818	0.00530274	0.0264638	0.00709128	0.0111606	0.00116041	0.0261297	0.0065702	0.0245891	0.0378699	0.0149927	0.00568045	0.00814885	0.0457566	0.0134272	0.0384141	0.0682923	0.00820575	0.00660644	0.0508332	0.0129735	0.0411191	0.0150567	0.0229196	0.000752385	0.0836288	0.0119547	0.0456404	0.0106561	0.0523884	0.12255	0.0519132	0.00256601	0.0484989	0.013668	0.746726	0.253274	0.7467256	1.144086
792	-270.9453	-316.6584	45.71313	0.0104017	0.00440812	0.045262	0.0359243	0.0444093	0.034511	0.0255221	0.00121895	0.00351043	0.00256452	0.0148055	0.0154263	0.0151657	0.0537383	0.0280784	0.0510395	0.000237252	0.0239507	0.0300679	0.0250113	0.0123722	0.0519702	0.0375833	0.0210198	0.0218202	0.081802	0.00383467	0.0725513	0.00837845	0.00834573	0.00778705	0.0755844	0.0467729	0.0177559	0.00555705	0.0473334	0.00056092	0.5718341	1.428166	1.055505	0.9444946	0.702939	0.842057	0.947781	1.0551	1.18757	1.4226	0.2548708	0.8948269	0.4003975	0.0105464	0.00446943	0.0458915	0.0364239	0.0450269	0.034991	0.0258771	0.0012359	0.00355926	0.00260019	0.0150115	0.0156408	0.0153766	0.0544857	0.028469	0.0517493	0.000240552	0.0242838	0.030486	0.0253592	0.0125443	0.052693	0.038106	0.0213121	0.0221237	0.0829397	0.003888	0.0735604	0.00849498	0.0084618	0.00789536	0.0766356	0.0474235	0.0180028	0.00563433	0.0479917	0.000568722	0.602082	0.397918	0.6020818	0.9862827
828	-282.7787	-327.9362	45.15748	0.00626372	0.00670777	0.00575086	0.00357599	0.00668541	0.0133676	0.000738078	0.0026769	0.00416047	0.00214115	0.0156813	0.00266767	0.00523137	0.00981273	0.000888161	0.013511	0.0017708	0.00319488	0.00594453	0.00214836	0.000551682	0.00910247	0.00440887	0.00495497	0.00163001	0.0131363	0.00188534	0.0153933	0.00610384	0.0126942	0.00119965	0.00543439	0.00187268	0.00280355	0.00326324	0.00133505	0.00301976	0.3152425	1.684757	1.12689	0.8731098	0.135679	0.377506	0.737918	1.35516	2.64896	7.37034	1.444304	0.7747958	0.1871145	0.0310534	0.0332549	0.0285108	0.0177286	0.033144	0.0662721	0.00365914	0.0132711	0.0206262	0.0106151	0.0777424	0.0132254	0.0259353	0.0486482	0.0044032	0.0669831	0.00877903	0.0158391	0.029471	0.0106508	0.00273505	0.0451269	0.0218577	0.0245651	0.00808103	0.0651253	0.00934685	0.0763146	0.0302608	0.0629336	0.00594744	0.0269419	0.00928411	0.0138991	0.016178	0.00661871	0.014971	0.368952	0.631048	0.3689517	0.201708
864	-274.7893	-318.7456	43.95626	0.0293646	0.0229217	0.0351044	0.0340258	0.0530768	0.00553186	0.00860174	0.0044584	0.0449617	0.00095556	0.0303846	0.0326786	0.0225898	0.0174788	0.0173181	0.0284584	0.000817866	0.0309511	0.0610706	0.0230422	0.0435143	0.0560861	0.0490182	0.00505158	0.0104763	0.0192806	0.000269036	0.107871	0.0034299	0.0637652	0.011671	0.0813917	0.00465576	0.0414893	0.0049811	0.069724	0.0145071	0.1811253	1.818875	0.3101416	1.689858	0.454583	0.680796	0.886961	1.12745	1.46887	2.19982	0.5700492	5.448667	0.09958094	0.0269159	0.0210102	0.0321771	0.0311884	0.0486508	0.00507056	0.00788445	0.00408662	0.0412124	0.000875877	0.0278509	0.0299536	0.0207061	0.0160213	0.015874	0.0260852	0.000749665	0.0283701	0.055978	0.0211207	0.0398857	0.0514091	0.0449306	0.00463033	0.0096027	0.0176728	0.000246602	0.0988759	0.00314388	0.0584479	0.0106978	0.0746045	0.00426752	0.0380295	0.00456573	0.0639098	0.0132974	0.622334	0.377666	0.6223343	1.090975
900	-268.1218	-313.3012	45.17946	0.0209219	0.00864348	0.0367428	0.00487576	0.0626969	0.024128	0.0159284	0.00444995	0.0254041	0.00058417	0.0128217	0.0129098	0.00680395	0.053497	0.0290159	0.0203629	0.0191371	0.0203118	0.0814547	0.0130872	0.041823	0.00784623	0.0166971	0.0118793	0.0267287	0.022053	0.00312415	0.0342231	0.000795026	0.0181238	0.0204197	0.0621907	0.00709189	0.0113928	0.00957959	0.0326641	0.0144744	0.1906473	1.809353	0.5900572	1.409943	0.394983	0.635697	0.868196	1.15181	1.57308	2.53176	0.6716685	2.389502	0.1053677	0.0256747	0.010607	0.0450896	0.00598338	0.0769397	0.0296092	0.0195469	0.00546084	0.0311751	0.000716875	0.0157344	0.0158425	0.00834959	0.0656498	0.0356074	0.0249888	0.0234844	0.024926	0.0999587	0.0160603	0.0513238	0.00962864	0.0204901	0.0145779	0.0328006	0.0270627	0.00383386	0.0419975	0.000975631	0.0222409	0.0250584	0.0763184	0.00870295	0.0139809	0.0117558	0.0400844	0.0177625	0.721899	0.278101	0.7218989	0.8148841
936	-268.4278	-313.3574	44.92966	0.0154958	0.00606299	0.0555563	0.00533557	0.074255	0.0166238	0.006074	0.00432453	0.00864171	0.00625047	0.0122205	0.0303976	0.0126255	0.039207	0.0222961	0.017049	0.0150158	0.00991318	0.0246001	0.0166098	0.0286432	0.0251279	0.0138422	0.0385516	0.0168363	0.00332595	0.00140177	0.0422282	0.0251868	0.0314281	0.00141702	0.00436546	0.0168752	0.0325099	0.00348514	0.0222171	0.0270538	0.51965	1.48035	0.8194319	1.180568	0.306101	0.561378	0.835165	1.19737	1.78133	3.26689	0.8559972	1.440715	0.3510319	0.0211388	0.00827091	0.0757878	0.00727859	0.101296	0.0226776	0.00828593	0.00589936	0.0117887	0.00852666	0.0166707	0.0414673	0.0172233	0.0534847	0.0304155	0.0232576	0.020484	0.0135232	0.0335586	0.0226585	0.039074	0.0342785	0.018883	0.0525907	0.0229675	0.00453714	0.00191224	0.0576061	0.0343589	0.042873	0.00193304	0.0059552	0.0230205	0.0443489	0.00475429	0.0303077	0.0369057	0.553108	0.446892	0.5531082	0.7330504
972	-266.1669	-312.6137	46.44672	0.0171235	0.00465621	0.0351848	0.00086763	0.139543	0.0389371	0.0111492	0.00316394	0.012506	0.0204495	0.0321047	0.0587882	0.013276	0.0540245	0.0356916	0.0485418	0.000389792	0.025673	0.0421548	0.0101148	0.0414301	0.0487268	0.0207676	0.0399476	0.0246033	0.00294665	0.0040402	0.0553461	0.0380365	0.0245115	0.00142607	0.00769831	0.00365496	0.0415968	0.0118423	0.0242473	0.0433905	0.2979143	1.702086	1.090298	0.9097016	0.88499	0.942154	0.981582	1.01876	1.0614	1.12996	0.08834379	0.8343602	0.1750289	0.0164879	0.00448336	0.0338787	0.000835422	0.134363	0.0374917	0.0107353	0.00304649	0.0120418	0.0196903	0.0309129	0.0566059	0.0127831	0.052019	0.0343666	0.0467398	0.000375323	0.02472	0.04059	0.00973932	0.0398921	0.046918	0.0199967	0.0384646	0.02369	0.00283726	0.00389023	0.0532916	0.0366245	0.0236016	0.00137313	0.00741254	0.00351929	0.0400526	0.0114027	0.0233472	0.0417798	0.57771	0.42229	0.5777098	1.038553
1008	-268.0182	-313.0851	45.06695	0.00390904	0.00267559	0.036329	0.0193171	0.0484094	0.0283355	0.000222198	0.02078	0.0176421	0.00218815	0.0025795	0.0104157	0.0170332	0.0207635	0.0297194	0.0247676	0.000132852	0.0132563	0.0347365	0.00822982	0.0199818	0.0521754	0.0199964	0.0309133	0.0111193	0.00522702	0.00927609	0.0697389	0.0276747	0.0384928	0.00426455	0.0762771	0.0194402	0.04885	0.0103687	0.0427305	0.01155	0.432295	1.567705	0.7335394	1.266461	0.429712	0.662369	0.8794	1.13714	1.50973	2.32714	0.6107329	1.726507	0.2757502	0.00465629	0.00318705	0.0432736	0.0230097	0.0576633	0.0337521	0.000264672	0.0247522	0.0210145	0.00260643	0.00307259	0.0124068	0.0202893	0.0247326	0.0354005	0.0295021	0.000158248	0.0157904	0.0413767	0.00980302	0.0238015	0.0621491	0.0238189	0.0368226	0.0132448	0.00622621	0.0110493	0.08307	0.032965	0.045851	0.00507975	0.0908581	0.0231563	0.0581881	0.0123507	0.0508988	0.0137579	0.772975	0.227025	0.7729755	0.8395192
1044	-275.9642	-320.5763	44.61213	0.0214751	0.00131917	0.0134109	0.00141032	0.0224301	0.0292607	0.000515803	0.00166438	0.00240582	0.000554682	0.00854159	0.0159865	0.0178936	0.0345502	0.0246605	0.0618943	7.79173e-05	0.0618827	0.00768039	0.0136655	0.0204888	0.0087508	0.0134058	0.0238453	0.00703037	0.0143055	0.00869806	0.0165345	0.00753332	0.0385167	0.0021727	0.0923806	0.00756783	0.0200483	0.000847862	0.00530576	0.00735463	0.1074082	1.892592	0.3882516	1.611748	0.304018	0.559511	0.834298	1.19861	1.78727	3.28928	0.8609352	4.151299	0.05675192	0.0337624	0.00207394	0.0210842	0.00221725	0.0352638	0.0460025	0.000810925	0.00261667	0.00378234	0.00087205	0.0134288	0.0251334	0.0281316	0.0543185	0.0387702	0.0973078	0.000122499	0.0972896	0.0120748	0.0214844	0.0322117	0.0137577	0.0210761	0.0374886	0.0110529	0.0224905	0.0136748	0.025995	0.0118436	0.0605544	0.00341584	0.145237	0.0118978	0.0315192	0.00133298	0.0083415	0.0115627	0.78257	0.21743	0.7825701	0.636067
1080	-279.1327	-322.4714	43.33873	0.0119894	0.0087093	0.0212144	0.000326668	0.052093	0.00609957	0.00347515	0.0210392	0.0133149	0.0252138	0.0140622	0.0132791	0.00991412	0.000574714	0.0164378	0.019887	0.00411179	0.00707096	0.0258028	0.0123874	0.00139942	0.0627377	0.0185224	0.0332897	0.0388183	0.0589802	0.00914077	0.0177762	0.00546885	0.0736459	0.0633077	0.011553	0.00685377	0.00429598	0.030092	0.0529565	0.0324071	0.2935212	1.706479	0.2683398	1.73166	0.272574	0.530499	0.820553	1.21869	1.88502	3.66872	0.9398766	6.453237	0.172004	0.0148339	0.0107755	0.0262474	0.000404167	0.0644517	0.00754665	0.00429961	0.0260305	0.0164738	0.0311956	0.0173983	0.0164295	0.0122662	0.000711061	0.0203375	0.0246051	0.00508728	0.00874849	0.0319243	0.0153262	0.00173142	0.0776217	0.0229168	0.0411874	0.0480277	0.0729728	0.0113094	0.0219935	0.0067663	0.0911178	0.078327	0.0142939	0.00847978	0.00531517	0.0372311	0.0655201	0.0400955	0.67047	0.32953	0.6704696	0.8082488
1116	-266.9477	-313.5823	46.63462	0.0167867	0.0030085	0.0258373	0.000874009	0.0885592	0.0182947	0.0150318	0.00691392	0.0528898	0.0198066	0.00923416	0.0290104	0.0411222	0.0258046	0.0287179	0.0621083	0.00197665	0.0261661	0.0446685	0.0226256	0.0213345	0.0249453	0.0102725	0.0208975	0.0118417	0.0212538	0.0160684	0.0541162	0.024921	0.0297113	0.0155707	0.13177	0.0382639	0.0107484	0.0198469	0.0657522	0.0125385	0.1341953	1.865805	1.040522	0.9594777	0.785687	0.889023	0.963966	1.03738	1.12483	1.27277	0.1744022	0.9221116	0.07192358	0.015699	0.00281355	0.024163	0.000817373	0.0828206	0.0171092	0.0140577	0.0064659	0.0494626	0.0185231	0.00863579	0.0271305	0.0384575	0.0241325	0.026857	0.0580837	0.00184856	0.0244706	0.041774	0.0211595	0.019952	0.0233289	0.00960681	0.0195434	0.0110744	0.0198766	0.0150272	0.0506095	0.0233061	0.027786	0.0145617	0.123231	0.0357844	0.0100519	0.0185609	0.0614915	0.011726	0.392784	0.607216	0.3927836	1.06929
1152	-271.5543	-317.2649	45.7106	0.0101283	0.00809425	0.0359035	0.00914008	0.0563134	0.0201126	0.0134892	0.00714321	0.00116425	0.0140786	0.0141564	0.0134624	0.00111991	0.00621788	0.0238228	0.023115	0.00186981	0.0186168	0.0419108	0.0129917	0.023933	0.0107663	0.00909184	0.0246174	0.000376339	0.00105145	0.00969261	0.0281619	0.00930231	0.046179	0.000753596	0.0657832	0.0233411	0.0427052	0.0114255	0.039092	0.0207915	0.3257913	1.674209	0.8184572	1.181543	0.511383	0.721032	0.902993	1.10743	1.3869	1.95548	0.484917	1.443622	0.1945942	0.0144708	0.0115646	0.0512969	0.0130588	0.0804575	0.0287358	0.0192727	0.0102058	0.00166342	0.0201148	0.0202259	0.0192344	0.00160006	0.00888377	0.0340367	0.0330255	0.00267149	0.0265986	0.0598798	0.0185618	0.0341942	0.0153823	0.0129899	0.035172	0.000537692	0.00150225	0.0138483	0.0402362	0.0132906	0.065978	0.0010767	0.0939873	0.0333484	0.0610149	0.0163241	0.0558525	0.0297057	0.671386	0.328614	0.6713862	0.6999152
1188	-272.548	-317.1493	44.60131	0.0253737	0.0147118	0.0263508	0.00575272	0.112206	0.0106484	0.0236269	0.0293518	0.00233353	0.02463	0.00658676	0.0199116	0.0336325	0.0124567	0.0224791	0.0345528	0.00296675	0.020415	0.0542636	0.0461682	0.01046	0.0881335	0.0487063	0.115593	0.0641912	0.0421348	0.0135926	0.0232963	0.0252761	0.0309181	0.00883917	0.036758	0.0198795	0.0180073	0.0161044	0.0184011	0.0602896	0.2758643	1.724136	0.4925772	1.507423	0.583961	0.769245	0.921413	1.08529	1.29998	1.71244	0.3889535	3.060277	0.1600015	0.0217055	0.0125849	0.0225413	0.00492107	0.0959848	0.00910897	0.0202112	0.0251084	0.00199617	0.0210693	0.00563452	0.017033	0.0287703	0.0106558	0.0192293	0.0295576	0.00253785	0.0174636	0.0464189	0.0394938	0.0089478	0.0753923	0.0416649	0.0988819	0.0549112	0.0360435	0.0116276	0.0199284	0.021622	0.0264483	0.00756131	0.031444	0.0170055	0.015404	0.0137762	0.0157409	0.0515737	0.699631	0.300369	0.699631	1.169
1224	-269.8739	-315.1983	45.32438	0.0175409	0.0128875	0.0387463	0.037591	0.112379	0.030905	0.00323756	0.00937019	0.00588157	0.000195088	0.0142827	0.0474054	0.00272688	0.0141384	0.0400608	0.0490766	0.0117838	0.0511915	0.0329306	0.00469823	0.045982	0.0336609	0.0103948	0.0504743	0.0312536	0.0285653	0.0797683	0.0179572	0.0042191	0.0234191	0.0054109	0.121474	0.0324655	0.010572	0.0517449	0.00575136	0.01635	0.3934677	1.606532	0.7318851	1.268115	0.790425	0.891633	0.964848	1.03643	1.12154	1.26514	0.1700549	1.732669	0.2449174	0.0158527	0.0116471	0.0350172	0.0339731	0.101563	0.0279306	0.00292596	0.00846837	0.00531551	0.000176312	0.0129081	0.0428429	0.00246444	0.0127777	0.0362052	0.0443533	0.0106497	0.0462647	0.0297613	0.00424606	0.0415566	0.0304213	0.00939441	0.0456165	0.0282456	0.0258161	0.0720912	0.016229	0.00381304	0.0211652	0.00489014	0.109783	0.029341	0.00955456	0.0467648	0.00519783	0.0147764	0.648235	0.351765	0.6482353	1.106492
1260	-282.5188	-327.6666	45.14773	0.0149493	0.000617498	0.0507101	0.00302621	0.0371733	0.00112475	0.00585829	0.0160009	0.00811624	0.0213534	0.00853495	0.00802804	0.00475713	0.0182106	0.0147439	0.0597898	0.00729791	0.0168989	0.0367905	0.00933959	0.0349949	0.00093053	0.00625905	0.0246318	0.0036283	0.019715	0.00676379	0.0177247	0.0105532	0.00307639	0.0262458	0.0373339	0.0206457	0.000899361	0.0134319	0.0427982	0.0448684	0.5790429	1.420957	0.7557021	1.244298	0.560013	0.753695	0.915561	1.09223	1.3268	1.78567	0.4192317	1.646546	0.4075021	0.0227255	0.000938701	0.0770878	0.00460034	0.0565097	0.00170981	0.00890559	0.0243241	0.012338	0.0324608	0.0129746	0.012204	0.00723164	0.0276831	0.0224132	0.0908905	0.011094	0.0256892	0.0559277	0.0141977	0.0531981	0.00141456	0.0095148	0.0374444	0.00551563	0.0299701	0.0102821	0.0269445	0.0160426	0.00467662	0.039898	0.0567538	0.031385	0.00136718	0.0204188	0.0650605	0.0682075	0.463266	0.536734	0.4632661	0.6578222
1296	-266.8818	-313.4972	46.61542	0.00417485	4.64246e-05	0.029692	0.00883318	0.0405707	0.00284036	0.00474758	0.0148253	0.0171768	0.00551255	0.0105633	0.0409766	0.00362374	0.0346053	0.032031	0.0279993	0.0343141	0.0221504	0.0344274	0.00889721	0.0951356	0.00693571	0.0143631	0.00972175	0.0198388	0.0384611	0.0275486	0.0158453	0.0489661	0.00419369	0.0392434	0.0617473	0.0382916	0.00163398	0.00584465	0.0362883	0.0428724	0.2196273	1.780373	1.01239	0.9876097	0.874895	0.936897	0.97987	1.02054	1.06735	1.14299	0.0966391	0.9755227	0.1233603	0.00471767	5.24608e-05	0.0335526	0.00998168	0.0458457	0.00320967	0.00536487	0.0167529	0.0194101	0.00622929	0.0119367	0.0463045	0.0040949	0.0391047	0.0361957	0.0316398	0.0387756	0.0250304	0.0389036	0.010054	0.107505	0.0078375	0.0162306	0.0109858	0.0224182	0.0434618	0.0311305	0.0179055	0.0553328	0.00473896	0.0443459	0.0697757	0.0432703	0.00184643	0.00660458	0.0410066	0.0484467	0.480737	0.519263	0.4807366	0.8849392
1332	-262.4738	-309.7875	47.3137	0.00648102	0.00591495	0.0141501	0.0118839	0.094235	0.0129783	0.00908934	0.00632556	0.0235813	0.00579441	0.0151073	0.0447132	0.0166615	0.045961	0.0243528	0.0496813	0.00529735	0.0158696	0.0703638	0.0038337	0.00393515	0.0349239	0.0301603	0.0530386	0.0320172	0.00625118	0.000106293	0.01608	0.0335361	0.0298556	0.0333351	0.00620533	0.00875436	0.0146069	0.00436938	0.0435226	0.0184235	0.2483639	1.751636	1.426237	0.5737634	0.823723	0.909759	0.970925	1.02995	1.09919	1.214	0.1402183	0.4022918	0.1417896	0.00761221	0.00694734	0.0166199	0.0139581	0.110683	0.0152436	0.0106758	0.00742963	0.0276972	0.00680577	0.0177442	0.0525174	0.0195696	0.053983	0.0286033	0.0583526	0.00622195	0.0186395	0.0826451	0.00450284	0.00462199	0.0410196	0.0354245	0.062296	0.0376055	0.00734226	0.000124846	0.0188866	0.0393895	0.0350666	0.0391535	0.00728841	0.0102823	0.0171563	0.00513201	0.051119	0.0216392	0.41445	0.58555	0.4144502	0.8513971
1368	-268.9004	-315.4064	46.50602	0.00145505	0.00175615	0.017832	0.00688384	0.0875864	0.0445013	0.0214214	0.0284113	0.0215101	0.00510515	0.00833494	0.0335845	0.00986996	0.0244609	0.050064	0.0228614	0.00440685	0.0329222	0.0300356	0.0183869	0.0127667	0.0461407	0.0112005	0.0841773	0.00724157	0.00649224	0.00507081	0.0134621	0.015055	0.0581165	0.0218806	0.0237756	0.00785384	0.0221492	0.000445414	0.0227329	0.0324599	0.3030551	1.696945	1.029522	0.970478	0.913141	0.956652	0.98627	1.01392	1.04531	1.09512	0.0657018	0.9426491	0.1785887	0.00168719	0.00203632	0.020677	0.00798209	0.10156	0.051601	0.024839	0.032944	0.0249418	0.00591962	0.0096647	0.0389425	0.0114446	0.0283634	0.0580513	0.0265087	0.00510992	0.0381746	0.0348275	0.0213204	0.0148035	0.053502	0.0129874	0.097607	0.00839689	0.00752801	0.00587981	0.0156099	0.0174569	0.0673885	0.0253714	0.0275688	0.00910685	0.0256829	0.000516476	0.0263597	0.0376386	0.361624	0.638376	0.3616235	0.8624106
1404	-265.8733	-312.3505	46.47727	0.00709385	0.00536101	0.0304412	0.00194323	0.0434529	0.0143077	0.0165085	0.0299238	0.0280124	0.00209661	0.0137264	0.0172509	0.017683	0.0235426	0.0295639	0.0411442	0.00126548	0.0308926	0.0318944	0.012448	0.00513254	0.0403667	0.0127028	0.0473659	0.035285	0.00270154	0.00182306	0.051545	0.0219505	0.0191368	0.0282528	0.00205997	0.0141581	0.014764	0.000898197	0.0233896	0.0380819	0.3138056	1.686194	1.005566	0.9944344	0.867325	0.932934	0.978575	1.02189	1.07189	1.15297	0.1029231	0.9889303	0.1861029	0.00935658	0.00707102	0.040151	0.00256306	0.0573132	0.0188715	0.0217742	0.0394686	0.0369475	0.00276537	0.0181047	0.0227534	0.0233233	0.031052	0.0389939	0.0542679	0.00166913	0.0407464	0.0420678	0.0164186	0.00676967	0.0532425	0.0167546	0.0624742	0.0465399	0.00356325	0.00240456	0.0679863	0.028952	0.0252408	0.0372647	0.00271704	0.0186741	0.0194733	0.0011847	0.0308502	0.0502289	0.576156	0.423844	0.5761559	0.7581669
1440	-270.1324	-315.7845	45.65218	0.0196109	0.00297733	0.0221929	0.0132119	0.0420807	0.00602595	0.0119	0.0279005	0.0234425	0.0202953	0.00463201	0.0542461	0.0446042	0.0736537	0.0500805	0.0312108	0.00434007	0.0686797	0.0484924	0.0345166	0.165057	0.00816677	0.0405168	0.0255161	0.00975489	0.0305701	0.0116342	0.0682068	0.0266054	0.0261655	0.0507567	0.0157576	0.0444092	0.0980662	0.0251852	0.0175104	0.033362	0.1600343	1.839966	0.6818502	1.31815	0.964828	0.982689	0.994567	1.00546	1.01762	1.03645	0.02588956	1.933196	0.08697678	0.0150698	0.00228791	0.0170539	0.0101526	0.0323365	0.00463059	0.00914447	0.0214399	0.0180142	0.0155958	0.00355943	0.041685	0.0342757	0.0565985	0.0384839	0.0239837	0.00333509	0.0527764	0.0372636	0.026524	0.126837	0.00627569	0.0311348	0.0196077	0.00749606	0.0234914	0.0089402	0.0524129	0.0204447	0.0201067	0.0390036	0.0121088	0.0341258	0.0753581	0.0193534	0.0134557	0.0256368	0.747807	0.252193	0.7478067	1.301335
1476	-276.4635	-321.2626	44.79909	0.0745388	0.00926954	0.0256703	0.0199005	0.0602064	0.010269	0.00142996	0.00771392	0.00365148	0.0177624	0.000116749	0.0931606	0.0102022	0.0221122	0.0184197	0.0715284	0.00978303	0.0287283	0.037039	0.0242789	0.0326905	0.0376617	0.00603078	0.021518	0.0298275	0.0591304	0.00347157	0.0117492	0.0594432	0.0131429	0.0930217	0.010966	0.00808611	0.0291512	0.00234337	0.0252988	0.008466	0.3349865	1.665014	0.598221	1.401779	0.450067	0.677489	0.885614	1.12916	1.47604	2.22189	0.5772681	2.343246	0.2011914	0.0747046	0.00929016	0.0257274	0.0199447	0.0603403	0.0102919	0.00143314	0.00773108	0.0036596	0.0178019	0.000117008	0.0933679	0.0102249	0.0221614	0.0184607	0.0716875	0.0098048	0.0287922	0.0371214	0.0243329	0.0327632	0.0377455	0.0060442	0.0215659	0.0298939	0.0592619	0.00347929	0.0117753	0.0595754	0.0131722	0.0932287	0.0109904	0.00810409	0.029216	0.00234859	0.0253551	0.00848483	0.665251	0.334749	0.665251	0.9977803
1512	-270.8055	-316.5949	45.78934	0.0256701	0.00839	0.0598345	0.0349374	0.038276	0.00759482	0.00488624	0.0230993	0.00468958	0.00297787	0.00569457	0.0282393	0.0110319	0.0709752	0.035717	0.0440163	0.0150798	0.0196145	0.054499	0.0218053	0.10522	0.012376	0.0360432	0.0554625	0.00337618	0.0331681	0.00446823	0.048476	0.0123913	0.00503993	0.0241178	0.00829167	0.0325819	0.0602851	0.0343868	0.0264207	0.082024	0.663603	1.336397	1.172736	0.8272637	0.857144	0.927577	0.976818	1.02373	1.07808	1.16667	0.1114606	0.7054132	0.4965613	0.0233119	0.00761925	0.0543377	0.0317278	0.0347598	0.00689712	0.00443737	0.0209772	0.00425877	0.00270431	0.00517144	0.0256451	0.0100185	0.064455	0.0324358	0.0399728	0.0136944	0.0178126	0.0494925	0.0198021	0.0955542	0.011239	0.0327321	0.0503674	0.00306602	0.0301211	0.00405776	0.0440227	0.011253	0.00457694	0.0219022	0.00752995	0.0295888	0.054747	0.0312279	0.0239936	0.0744888	0.282311	0.717689	0.282311	1.101158
